21474|Enich|8.0|13|Catan
21475|DoktorInferno|8.0|13|Catan
21476|Tokkie|8.0|13|Catan
21477|philandstuff|8.0|13|Catan
21478|MathewsMike|8.0|13|Catan
21479|jerod34|8.0|13|Catan
21480|RobertoB|8.0|13|Catan
21481|ah3Dog|8.0|13|Catan
21482|humbledgiant|8.0|13|Catan
21483|Jackieboy37|8.0|13|Catan
21484|FernandoB|8.0|13|Catan
21485|Araneus|8.0|13|Catan
21486|RootBoy42|8.0|13|Catan
21487|Alice13|8.0|13|Catan
21488|THansenite|8.0|13|Catan
21489|Cereal Killer|8.0|13|Catan
21490|sergu|8.0|13|Catan
21491|sodacapman|8.0|13|Catan
21492|JustinMullin|8.0|13|Catan
21493|TheGreyOwl|8.0|13|Catan
21494|augustoaag|8.0|13|Catan
21495|Guildenstern72|8.0|13|Catan
21496|mbrandon08|8.0|13|Catan
21497|andrewliauw|8.0|13|Catan
21498|nicknack|8.0|13|Catan
21499|egurnack|8.0|13|Catan
21500|kersey|8.0|13|Catan
21501|namander|8.0|13|Catan
21502|juronu|8.0|13|Catan
21503|alo_bco|8.0|13|Catan
21504|Tragix|8.0|13|Catan
21505|paulommf|8.0|13|Catan
21506|twuble|8.0|13|Catan
21507|ShadyMissShady|8.0|13|Catan
21508|pete51884|8.0|13|Catan
21509|Sabathius|8.0|13|Catan
21510|dr Banfalvi Gabor|8.0|13|Catan
21511|mcook144|8.0|13|Catan
21512|wolfstark|8.0|13|Catan
21513|M_Clou|8.0|13|Catan
21514|nickpeck|8.0|13|Catan
21515|guevara82|8.0|13|Catan
21516|Indy1725|8.0|13|Catan
21517|numa84|8.0|13|Catan
21518|Adam Szieberth|8.0|13|Catan
21519|Omagnus|8.0|13|Catan
21520|PadPanic|8.0|13|Catan
21521|sandrian|8.0|13|Catan
21522|Zodiac_02|8.0|13|Catan
21523|Postius|8.0|13|Catan
21524|Pomozzi|8.0|13|Catan
21525|azinck|8.0|13|Catan
21526|Jon Foolery|8.0|13|Catan
21527|Viledurum|8.0|13|Catan
21528|carolus3107|8.0|13|Catan
21529|cloudymaple|8.0|13|Catan
21530|stevebremer|8.0|13|Catan
21531|lsm399|8.0|13|Catan
21532|Gaston2010|8.0|13|Catan
21533|buedefixe|8.0|13|Catan
21534|Shadow_Tracker|8.0|13|Catan
21535|tomasino|8.0|13|Catan
21536|wjgross1986|8.0|13|Catan
21537|Radar95|8.0|13|Catan
21538|Forseti|8.0|13|Catan
21539|edifyyo|8.0|13|Catan
21540|Mark of the Beast|8.0|13|Catan
21541|Apopcalyptic|8.0|13|Catan
21542|WarArchangel|8.0|13|Catan
21543|Sabrejimmy|8.0|13|Catan
21544|jorocha|8.0|13|Catan
21545|felix51|8.0|13|Catan
21546|jininthenet|8.0|13|Catan
21547|dlangev|8.0|13|Catan
21548|Elcomandante|8.0|13|Catan
21549|Harmonious|8.0|13|Catan
21550|yemu|8.0|13|Catan
21551|Nanonch|8.0|13|Catan
21552|shell42970|8.0|13|Catan
21553|sweetoldlady|8.0|13|Catan
21554|Aurikk|8.0|13|Catan
21555|SebasTTan|8.0|13|Catan
21556|Demilich|8.0|13|Catan
21557|Maltster|8.0|13|Catan
21558|ninjabjssan|8.0|13|Catan
21559|Krafty1|8.0|13|Catan
21560|lineuphere|8.0|13|Catan
21561|kjm_1979|8.0|13|Catan
21562|rustylantern|8.0|13|Catan
21563|MatildaMike|8.0|13|Catan
21564|dsknighthawk|8.0|13|Catan
21565|GnomeCaptain|8.0|13|Catan
21566|Draconeus|8.0|13|Catan
21567|royboy_9|8.0|13|Catan
21568|Basu72|8.0|13|Catan
21569|skatingtortoise|8.0|13|Catan
21570|soulcircus|8.0|13|Catan
21571|shagiepap|8.0|13|Catan
21572|Jowolf|8.0|13|Catan
21573|scottma000|8.0|13|Catan
21574|mateusbros|8.0|13|Catan
21575|BrutilusK9|8.0|13|Catan
21576|marricco|8.0|13|Catan
21577|Roy Focker|8.0|13|Catan
21578|OhNoApplebees|8.0|13|Catan
21579|Smorgasbord0|8.0|13|Catan
21580|Kingy|8.0|13|Catan
21581|skylerstar|8.0|13|Catan
21582|jhauser42|8.0|13|Catan
21583|cheddartimmy|8.0|13|Catan
21584|freejoker|8.0|13|Catan
21585|wireframeG|8.0|13|Catan
21586|Tracorre|8.0|13|Catan
21587|ctrain831|8.0|13|Catan
21588|Leadvox|8.0|13|Catan
21589|bass42|8.0|13|Catan
21590|ikesteroma|8.0|13|Catan
21591|jasonfreeman25|8.0|13|Catan
21592|bdp007ro|8.0|13|Catan
21593|Anglophobe|8.0|13|Catan
21594|debutante|8.0|13|Catan
21595|ma8rlw|8.0|13|Catan
21596|anevening|8.0|13|Catan
21597|hulksmashbonzo|8.0|13|Catan
21598|Gryffian|8.0|13|Catan
21599|albebravo|8.0|13|Catan
21600|BVoodoo|8.0|13|Catan
21601|Roel81|8.0|13|Catan
21602|bnrocke|8.0|13|Catan
21603|LizKicksYoButt|8.0|13|Catan
21604|ahwood23|8.0|13|Catan
21605|JDnD|8.0|13|Catan
21606|Sergio Ferrera|8.0|13|Catan
21607|mogrix|8.0|13|Catan
21608|Dric|8.0|13|Catan
21609|takras|8.0|13|Catan
21610|Pedro777|8.0|13|Catan
21611|scottyo|8.0|13|Catan
21612|roland_teodorowitsch|8.0|13|Catan
21613|dtaggerty|8.0|13|Catan
21614|crapitan|8.0|13|Catan
21615|whokan|8.0|13|Catan
21616|jesterlav|8.0|13|Catan
21617|Horatio252|8.0|13|Catan
21618|Wolfbynature|8.0|13|Catan
21619|Barduchi|8.0|13|Catan
21620|HoLyMeeN|8.0|13|Catan
21621|muggsy205|8.0|13|Catan
21622|SKirkham1967A|8.0|13|Catan
21624|iamdannywu|8.0|13|Catan
21625|onemwest|8.0|13|Catan
21626|Ek1mus|8.0|13|Catan
21627|jnauman|8.0|13|Catan
21628|clydeiii|8.0|13|Catan
21629|piotrekbier|8.0|13|Catan
21630|Escorpion_Jade|8.0|13|Catan
21631|Svengaard|8.0|13|Catan
21632|wolfshadow|8.0|13|Catan
21633|Bodysnatcher|8.0|13|Catan
21634|brian10386|8.0|13|Catan
21635|AlMan32|8.0|13|Catan
21636|Schnittenstapler|8.0|13|Catan
21637|VeeTheBee|8.0|13|Catan
21638|atrevely|8.0|13|Catan
21639|branmancanjam|8.0|13|Catan
21640|bj619|8.0|13|Catan
21641|kabturek|8.0|13|Catan
21642|zioombel|8.0|13|Catan
21643|AdamAlmighty|8.0|13|Catan
21644|thudso|8.0|13|Catan
21645|kanut123|8.0|13|Catan
21646|Rezo|8.0|13|Catan
21647|Dennox|8.0|13|Catan
21648|jcmkr|8.0|13|Catan
21649|AranAT|8.0|13|Catan
21650|Rabid Wookie|8.0|13|Catan
21651|konung|8.0|13|Catan
21652|stijn vdk|8.0|13|Catan
21653|FiretopMountain|8.0|13|Catan
21654|Pfitz|8.0|13|Catan
21655|sodpaopin|8.0|13|Catan
21656|jwalton|8.0|13|Catan
21657|Peterweb|8.0|13|Catan
21658|optimusprym8|8.0|13|Catan
21659|Reskator|8.0|13|Catan
21660|Edron79|8.0|13|Catan
21661|Phiros|8.0|13|Catan
21662|Nuisance Value|8.0|13|Catan
21663|mpevans|8.0|13|Catan
21664|Ghatanothoa|8.0|13|Catan
21665|Shock trooper|8.0|13|Catan
21666|Frede Farmand|8.0|13|Catan
21667|lucasalves|8.0|13|Catan
21668|colemaj|8.0|13|Catan
21669|gamesgalore|8.0|13|Catan
21670|bassoon201|8.0|13|Catan
21671|Steadfast|8.0|13|Catan
21672|lebigot|8.0|13|Catan
21673|howdyhamster|8.0|13|Catan
21674|steppen|8.0|13|Catan
21675|GooseOca|8.0|13|Catan
21676|stoof|8.0|13|Catan
21677|jkmont|8.0|13|Catan
21678|gardeneel|8.0|13|Catan
21679|falafel007|8.0|13|Catan
21680|punzki|8.0|13|Catan
21681|Fremen|8.0|13|Catan
21682|Overexposed|8.0|13|Catan
21683|scange|8.0|13|Catan
21684|CptLavender|8.0|13|Catan
21685|Midono|8.0|13|Catan
21686|Pasvik|8.0|13|Catan
21687|DUNKETE|8.0|13|Catan
21688|Hatchling|8.0|13|Catan
21689|Kevwing|8.0|13|Catan
21690|fratboy|8.0|13|Catan
21691|DekuTree|8.0|13|Catan
21692|cirix|8.0|13|Catan
21693|house14|8.0|13|Catan
21694|pnolting|8.0|13|Catan
21695|francescogaiffi|8.0|13|Catan
21696|Hanzii|8.0|13|Catan
21697|aizsak|8.0|13|Catan
21698|lipelanda|8.0|13|Catan
21699|noloplain|8.0|13|Catan
21700|Branimir|8.0|13|Catan
21701|natehylton|8.0|13|Catan
21702|sucrates|8.0|13|Catan
21703|Rewies|8.0|13|Catan
21704|meselfr|8.0|13|Catan
21705|zumikon|8.0|13|Catan
21706|sabel|8.0|13|Catan
21707|elventur|8.0|13|Catan
21708|Johandalf|8.0|13|Catan
21709|tithomas|8.0|13|Catan
21710|Rappe|8.0|13|Catan
21711|SunJester68|8.0|13|Catan
21712|UriZn|8.0|13|Catan
21713|Corkwick|8.0|13|Catan
21714|loki501|8.0|13|Catan
21715|cahuna|8.0|13|Catan
21716|deathanchor|8.0|13|Catan
21717|Kenpachi|8.0|13|Catan
21718|DenisGolomazov|8.0|13|Catan
21719|RMGreen|8.0|13|Catan
21720|chammar|8.0|13|Catan
21721|hinrikg|8.0|13|Catan
21722|figurephenatix|8.0|13|Catan
21723|BonzaiDaRealOne|8.0|13|Catan
21724|Daltonovich|8.0|13|Catan
21725|Ghetto Defendant|8.0|13|Catan
21726|Shikao|8.0|13|Catan
21727|Shovelmint|8.0|13|Catan
21728|IrishRenegade|8.0|13|Catan
21729|Nestoridae|8.0|13|Catan
21730|Mardog11|8.0|13|Catan
21731|Mikyoungen|8.0|13|Catan
21732|Tiramisu|8.0|13|Catan
21733|fabiofleming|8.0|13|Catan
21734|rrichguy|8.0|13|Catan
21735|Jon115|8.0|13|Catan
21736|EricD|8.0|13|Catan
21737|jloisel|8.0|13|Catan
21738|Taipan|8.0|13|Catan
21739|tmd592000|8.0|13|Catan
21740|MannyDangerfield|8.0|13|Catan
21741|Hendrik der Starke|8.0|13|Catan
21742|8one6|8.0|13|Catan
21743|Vexator|8.0|13|Catan
21744|sisio8|8.0|13|Catan
21745|Stuka|8.0|13|Catan
21746|beetlestomper|8.0|13|Catan
21747|adamjcsams|8.0|13|Catan
21748|butze|8.0|13|Catan
21749|mauserem|8.0|13|Catan
21750|repete14|8.0|13|Catan
21751|sicsided|8.0|13|Catan
21752|vacavriach|8.0|13|Catan
21753|frogg|8.0|13|Catan
21754|marksutton|8.0|13|Catan
21755|Vindaloo|8.0|13|Catan
21756|lemontrees|8.0|13|Catan
21757|Nase2008|8.0|13|Catan
21758|chillypdx|8.0|13|Catan
21759|gadogado123|8.0|13|Catan
21760|Kempeth|8.0|13|Catan
21761|markjreed|8.0|13|Catan
21762|crimedog66|8.0|13|Catan
21763|WhiteCrane|8.0|13|Catan
21764|startreklives|8.0|13|Catan
21765|Perditadurango|8.0|13|Catan
21766|Cathcart|8.0|13|Catan
21767|T2R___Engineer|8.0|13|Catan
21768|gabesterx|8.0|13|Catan
21769|ericp2311|8.0|13|Catan
21770|exnihilonihilfit|8.0|13|Catan
21772|lopezvader|8.0|13|Catan
21773|hatamoto|8.0|13|Catan
21774|weros|8.0|13|Catan
21775|darkpact|8.0|13|Catan
21776|indianino|8.0|13|Catan
21777|Myndskrew|8.0|13|Catan
21778|treehuginhippy|8.0|13|Catan
21779|pinkrabbit|8.0|13|Catan
21780|Neon Lizard|8.0|13|Catan
21781|itsdaytime|8.0|13|Catan
21782|denmla|8.0|13|Catan
21783|DoUrden|8.0|13|Catan
21784|skepticgamer|8.0|13|Catan
21785|eclecticbookwrm|8.0|13|Catan
21786|bkissinger|8.0|13|Catan
21787|kllian|8.0|13|Catan
21788|Rubicon|8.0|13|Catan
21789|cnebot|8.0|13|Catan
21790|KyleEC|8.0|13|Catan
21791|bookwo3107|8.0|13|Catan
21792|aepackard|8.0|13|Catan
21793|meleke|8.0|13|Catan
21794|McWhoopass|8.0|13|Catan
21795|luislobo81|8.0|13|Catan
21796|Grondhammar|8.0|13|Catan
21797|VoltageSpike|8.0|13|Catan
21798|LadyAngel|8.0|13|Catan
21799|luckylooks|8.0|13|Catan
21800|CyberDawg|8.0|13|Catan
21801|Deynar|8.0|13|Catan
21802|b5dorsai|8.0|13|Catan
21803|rstpierre|8.0|13|Catan
21804|mcarov|8.0|13|Catan
21805|brederodes|8.0|13|Catan
21806|Hyperglot|8.0|13|Catan
21807|DonVito|8.0|13|Catan
21808|gholtsch|8.0|13|Catan
21809|flernebunu|8.0|13|Catan
21810|mikescandy|8.0|13|Catan
21811|lordvoldemort|8.0|13|Catan
21812|Opiall|8.0|13|Catan
21813|fiftycentpoker|8.0|13|Catan
21814|paco_vet|8.0|13|Catan
21815|dlipski|8.0|13|Catan
21816|KangourouNomade|8.0|13|Catan
21817|eyalswalrus|8.0|13|Catan
21818|wittiw|8.0|13|Catan
21819|Shoone|8.0|13|Catan
21820|cdsheep|8.0|13|Catan
21821|Jmac_|8.0|13|Catan
21822|BdaLimey|8.0|13|Catan
21823|ApolloAndy|8.0|13|Catan
21824|Lunaclara|8.0|13|Catan
21825|spartacus_1138|8.0|13|Catan
21826|luckyduke|8.0|13|Catan
21827|majora999|8.0|13|Catan
21828|andrew3321|8.0|13|Catan
21829|Tridens92|8.0|13|Catan
21830|EbonPinion|8.0|13|Catan
21831|RLoberst|8.0|13|Catan
21832|HalfASCII|8.0|13|Catan
21833|jacktwan|8.0|13|Catan
21834|IkimashoZ|8.0|13|Catan
21835|DianaMarie|8.0|13|Catan
21836|raxorn|8.0|13|Catan
21837|gugadin|8.0|13|Catan
21838|rajatz|8.0|13|Catan
21839|Railan|8.0|13|Catan
21840|Kuota|8.0|13|Catan
21841|Tristeza|8.0|13|Catan
21842|Francovic|8.0|13|Catan
21843|arex2019|8.0|13|Catan
21844|giftedrage|8.0|13|Catan
21845|rosslr|8.0|13|Catan
21846|alexroth34|8.0|13|Catan
21847|bkornele|8.0|13|Catan
21848|beardandglasses|8.0|13|Catan
21849|thegamer3000|8.0|13|Catan
21850|soulkept|8.0|13|Catan
21851|OATS|8.0|13|Catan
21852|andrewflansburg|8.0|13|Catan
21853|eg1105|8.0|13|Catan
21854|Einar_the_Viking|8.0|13|Catan
21855|Thora66666|8.0|13|Catan
21856|SirDaemos|8.0|13|Catan
21857|The Water Dancer|8.0|13|Catan
21858|Alexi82|8.0|13|Catan
21859|Classicist|8.0|13|Catan
21860|GTED|8.0|13|Catan
21861|JamesKrolak|8.0|13|Catan
21862|gerggggggg|8.0|13|Catan
21863|niklasthorn|8.0|13|Catan
21864|jerold_wallis|8.0|13|Catan
21865|Mecomouna|8.0|13|Catan
21866|winifredxu|8.0|13|Catan
21867|Nick_Knight|8.0|13|Catan
21868|Daemonport|8.0|13|Catan
21869|claymore114|8.0|13|Catan
21870|bobafett4ever|8.0|13|Catan
21871|redgrinde|8.0|13|Catan
21872|Esse375|8.0|13|Catan
21873|diceville|8.0|13|Catan
21874|iain_benson|8.0|13|Catan
21875|Kingpakoeira|8.0|13|Catan
21876|onanlas|8.0|13|Catan
21877|morti|8.0|13|Catan
21878|harry humble|8.0|13|Catan
21879|cnewell74|8.0|13|Catan
21880|robkreger|8.0|13|Catan
21881|BBS gamer|8.0|13|Catan
21882|Trompeta|8.0|13|Catan
21883|Maluk1013|8.0|13|Catan
21884|tuskel|8.0|13|Catan
21885|Battlemage15|8.0|13|Catan
21886|PSXfile|8.0|13|Catan
21887|pnit|8.0|13|Catan
21888|firemage2k|8.0|13|Catan
21889|itewk|8.0|13|Catan
21890|macliffhanger|8.0|13|Catan
21891|PowerTrader|8.0|13|Catan
21892|trentnbecky99|8.0|13|Catan
21893|Exustio|8.0|13|Catan
21894|Jupklass|8.0|13|Catan
21895|Khoriakei|8.0|13|Catan
21896|daedalactic|8.0|13|Catan
21897|Poeppel|8.0|13|Catan
21898|nr15|8.0|13|Catan
21899|Joe6ixpack|8.0|13|Catan
21900|ColdFrog|8.0|13|Catan
21901|alesioalesio|8.0|13|Catan
21902|Yadovitiy|8.0|13|Catan
21903|kikepax|8.0|13|Catan
21904|Veja79|8.0|13|Catan
21905|dizzit|8.0|13|Catan
21906|Druss|8.0|13|Catan
21907|ElvishScout|8.0|13|Catan
21908|usurper|8.0|13|Catan
21909|brianon|8.0|13|Catan
21910|Tisiphonie|8.0|13|Catan
21911|aspirino|8.0|13|Catan
21912|tkm1991|8.0|13|Catan
21913|bs71783|8.0|13|Catan
21914|kmtravis|8.0|13|Catan
21915|jwcleveland|8.0|13|Catan
21916|kasca|8.0|13|Catan
21917|ollismark|8.0|13|Catan
21918|jkwerfel|8.0|13|Catan
21919|AnnaRadresa|8.0|13|Catan
21920|jamers|8.0|13|Catan
21921|meirmanov|8.0|13|Catan
21922|stormer13|8.0|13|Catan
21923|jnbmay|8.0|13|Catan
21924|Padmasambhava|8.0|13|Catan
21925|gcasmith74|8.0|13|Catan
21926|Gunstar Zer0|8.0|13|Catan
21927|snah64|8.0|13|Catan
21928|Urban_Achievers|8.0|13|Catan
21929|inevitability|8.0|13|Catan
21930|Ajbang|8.0|13|Catan
21931|The Resistance|8.0|13|Catan
21932|stockton12|8.0|13|Catan
21933|norrisfan|8.0|13|Catan
21934|Enkubus|8.0|13|Catan
21935|andrewwalker1981|8.0|13|Catan
21936|supersleestack|8.0|13|Catan
21937|foum|8.0|13|Catan
21938|ArakTaiRoth|8.0|13|Catan
21939|City_Invader|8.0|13|Catan
21940|Twellen|8.0|13|Catan
21941|rad_sci_guy|8.0|13|Catan
21942|Dessembrae|8.0|13|Catan
21943|mjtb|8.0|13|Catan
21944|JaredR111|8.0|13|Catan
21945|nickster1970|8.0|13|Catan
21946|zakmaniac|8.0|13|Catan
21947|mmniet|8.0|13|Catan
21948|meholmie|8.0|13|Catan
21949|Folkish Elm|8.0|13|Catan
21950|USGooner|8.0|13|Catan
21951|letala|8.0|13|Catan
21952|KittyPaws9|8.0|13|Catan
21953|Stilghar|8.0|13|Catan
21954|dwayne_dibbley|8.0|13|Catan
21955|tinpot|8.0|13|Catan
21956|baconhax|8.0|13|Catan
21957|Benjo221|8.0|13|Catan
21958|Brederic|8.0|13|Catan
21959|erthouwan|8.0|13|Catan
21960|spedz|8.0|13|Catan
21961|lazeria21|8.0|13|Catan
21962|Dannen6272|8.0|13|Catan
21963|bluenatb27|8.0|13|Catan
21964|taikertaiker|8.0|13|Catan
21965|Torlen|8.0|13|Catan
21966|Gesik16|8.0|13|Catan
21967|shoggie|8.0|13|Catan
21968|Anomrac|8.0|13|Catan
21969|Briliu|8.0|13|Catan
21970|jesusfull|8.0|13|Catan
21971|Meska|8.0|13|Catan
21972|Memento Mori|8.0|13|Catan
21973|lanti|8.0|13|Catan
21974|CrookedPath|8.0|13|Catan
21975|DarrenCatton|8.0|13|Catan
21976|Laundry|8.0|13|Catan
21977|twid|8.0|13|Catan
21978|cinewade|8.0|13|Catan
21979|rpmostyn|8.0|13|Catan
21980|Pfeffergeist|8.0|13|Catan
21981|Tiliuss|8.0|13|Catan
21982|pluvia33|8.0|13|Catan
21983|machss|8.0|13|Catan
21984|airsonist|8.0|13|Catan
21985|fformighieri|8.0|13|Catan
21986|Beznal|8.0|13|Catan
21987|gray_matter_3|8.0|13|Catan
21988|wfames|8.0|13|Catan
21989|Ellimister|8.0|13|Catan
21990|envoken|8.0|13|Catan
21991|Valganin|8.0|13|Catan
21992|jsisson|8.0|13|Catan
21993|GravityBust|8.0|13|Catan
21994|artvanderlay|8.0|13|Catan
21995|MrPretty|8.0|13|Catan
21996|deanf|8.0|13|Catan
21997|K_Naranek|8.0|13|Catan
21998|Dalkinn|8.0|13|Catan
21999|biffz0r|8.0|13|Catan
22000|cool9|8.0|13|Catan
22001|merriam|8.0|13|Catan
22002|jss333|8.0|13|Catan
22003|Laszlosaurus|8.0|13|Catan
22004|irkinvader|8.0|13|Catan
22005|Olthadir|8.0|13|Catan
22006|calmeida|8.0|13|Catan
22007|Emilarsen|8.0|13|Catan
22008|uferan|8.0|13|Catan
22009|Apple Paul|8.0|13|Catan
22010|drchris|8.0|13|Catan
22011|martinkmk|8.0|13|Catan
22012|ericlosiewicz|8.0|13|Catan
22013|__j4|8.0|13|Catan
22014|darfernyan|8.0|13|Catan
22015|capnjack777|8.0|13|Catan
22016|OConnorGaming|8.0|13|Catan
22017|odierobin|8.0|13|Catan
22018|buttnana|8.0|13|Catan
22019|Luksa|8.0|13|Catan
22020|bzaugg|8.0|13|Catan
22021|MolsonH|8.0|13|Catan
22022|Pipesmith|8.0|13|Catan
22023|llenroccc|8.0|13|Catan
22024|luck1222|8.0|13|Catan
22025|Griffprice|8.0|13|Catan
22026|charles_bronson1|8.0|13|Catan
22027|dc2004|8.0|13|Catan
22028|Mephansteras|8.0|13|Catan
22029|Whistler11|8.0|13|Catan
22030|chuft|8.0|13|Catan
22031|Yuki Shimizu|8.0|13|Catan
22032|guitargrater|8.0|13|Catan
22033|LumixximuL|8.0|13|Catan
22034|Baron_Sengir6989|8.0|13|Catan
22035|ully1|8.0|13|Catan
22036|LadyKristianna|8.0|13|Catan
22037|sthforever|8.0|13|Catan
22038|Melemakar|8.0|13|Catan
22039|phlip45|8.0|13|Catan
22040|ze mono|8.0|13|Catan
22041|Voley|8.0|13|Catan
22042|Saukerer|8.0|13|Catan
22043|Suckerville|8.0|13|Catan
22044|spritecan|8.0|13|Catan
22045|mmaier1|8.0|13|Catan
22046|ctcharger|8.0|13|Catan
22047|Zalco|8.0|13|Catan
22048|Thangel|8.0|13|Catan
22049|Toddington|8.0|13|Catan
22050|El Embajador|8.0|13|Catan
22051|chzzz|8.0|13|Catan
22052|Suub|8.0|13|Catan
22053|dwolve|8.0|13|Catan
22054|Rike|8.0|13|Catan
22055|Vasher|8.0|13|Catan
22056|dylock|8.0|13|Catan
22057|gazebo|8.0|13|Catan
22058|thenyn|8.0|13|Catan
22059|Nilsvanos|8.0|13|Catan
22060|ShadoweDarkfyre|8.0|13|Catan
22061|Heishiro1976|8.0|13|Catan
22062|Jade_Phoenix|8.0|13|Catan
22063|subzero007|8.0|13|Catan
22064|ArkTheLad|8.0|13|Catan
22065|Dracandross|8.0|13|Catan
22066|Dr_Turkey|8.0|13|Catan
22067|yosefrajwulf|8.0|13|Catan
22068|paleroj|8.0|13|Catan
22069|Master Ritchie|8.0|13|Catan
22070|schnurbsel|8.0|13|Catan
22071|dan0_|8.0|13|Catan
22072|DiploGuy|8.0|13|Catan
22073|kmacmillan|8.0|13|Catan
22074|saltis|8.0|13|Catan
22075|mkwiddie|8.0|13|Catan
22076|dblanche|8.0|13|Catan
22077|swaction1|8.0|13|Catan
22078|Jomps|8.0|13|Catan
22079|petrosilius|8.0|13|Catan
22080|muka3d|8.0|13|Catan
22081|darkboy_hbk|8.0|13|Catan
22082|jiworm|8.0|13|Catan
22083|WakandaMan|8.0|13|Catan
22084|neumunki|8.0|13|Catan
22085|Furobaz|8.0|13|Catan
22086|pjolmstead|8.0|13|Catan
22087|The Er|8.0|13|Catan
22088|sebastiendb|8.0|13|Catan
22089|rappe28|8.0|13|Catan
22090|breakaway11|8.0|13|Catan
22091|wr0ngsalah|8.0|13|Catan
22092|muczacza|8.0|13|Catan
22093|hubo72|8.0|13|Catan
22094|ReverendBayes|8.0|13|Catan
22095|Jastrick|8.0|13|Catan
22096|lionisse|8.0|13|Catan
22097|saplan25|8.0|13|Catan
22098|Mordyan|8.0|13|Catan
22099|gman94024|8.0|13|Catan
22100|Obould99|8.0|13|Catan
22101|drolma|8.0|13|Catan
22102|Mike Shay|8.0|13|Catan
22103|archiesanchez|8.0|13|Catan
22104|zaghattus|8.0|13|Catan
22105|disco54|8.0|13|Catan
22106|Introvertron|8.0|13|Catan
22107|idonthave1|8.0|13|Catan
22108|gamjuven|8.0|13|Catan
22109|ingonyoo|8.0|13|Catan
22110|duprec|8.0|13|Catan
22111|Wowka|8.0|13|Catan
22112|chemiker|8.0|13|Catan
22113|tgalonso|8.0|13|Catan
22114|toote|8.0|13|Catan
22115|vathalos|8.0|13|Catan
22116|popsicola|8.0|13|Catan
22117|rasnadas|8.0|13|Catan
22118|Rambonit|8.0|13|Catan
22119|Piripero|8.0|13|Catan
22120|Qkla|8.0|13|Catan
22121|keshavjee|8.0|13|Catan
22122|wishasc|8.0|13|Catan
22123|jez sanders|8.0|13|Catan
22124|Taed|8.0|13|Catan
22125|Fnoffen|8.0|13|Catan
22126|tempest9|8.0|13|Catan
22127|Hairboy|8.0|13|Catan
22128|lsword|8.0|13|Catan
22129|MrSumOne|8.0|13|Catan
22130|Tancata|8.0|13|Catan
22131|Efreet|8.0|13|Catan
22132|lencosja|8.0|13|Catan
22133|achall615|8.0|13|Catan
22134|brain of morbius|8.0|13|Catan
22135|marcin_sz|8.0|13|Catan
22136|Carms|8.0|13|Catan
22137|Thornoo1|8.0|13|Catan
22138|redwlfjsc|8.0|13|Catan
22139|tmachemer|8.0|13|Catan
22140|the_bunnmeister|8.0|13|Catan
22141|Tyco|8.0|13|Catan
22142|Worseley|8.0|13|Catan
22143|JaniFanny|8.0|13|Catan
22144|king nikochan|8.0|13|Catan
22145|Shintora|8.0|13|Catan
22146|cyoon|8.0|13|Catan
22147|limlim506|8.0|13|Catan
22148|antju|8.0|13|Catan
22149|DerMahler|8.0|13|Catan
22150|knatebaker|8.0|13|Catan
22151|hewhoispale|8.0|13|Catan
22152|Makkeletor|8.0|13|Catan
22153|moscow32|8.0|13|Catan
22154|mikii08|8.0|13|Catan
22155|Taggrip|8.0|13|Catan
22156|Richard95|8.0|13|Catan
22157|Red-24|8.0|13|Catan
22158|ruestchm|8.0|13|Catan
22159|rattle|8.0|13|Catan
22160|Timononk|8.0|13|Catan
22161|dalehouser|8.0|13|Catan
22162|trickfred|8.0|13|Catan
22163|rpow3rs|8.0|13|Catan
22164|charles_slacker|8.0|13|Catan
22165|san98|8.0|13|Catan
22166|kojee|8.0|13|Catan
22167|nunoalves|8.0|13|Catan
22168|xenakis|8.0|13|Catan
22169|Sciv|8.0|13|Catan
22170|allgeek|8.0|13|Catan
22171|g0dsp33d|8.0|13|Catan
22172|ultra_nYo|8.0|13|Catan
22173|ssambdar|8.0|13|Catan
22174|JHancho|8.0|13|Catan
22175|ChiJoePa|8.0|13|Catan
22176|salaberge|8.0|13|Catan
22177|dropesr|8.0|13|Catan
22178|Arggg|8.0|13|Catan
22179|dickens1853|8.0|13|Catan
22180|M07p43v5|8.0|13|Catan
22181|TJ Whittenhall|8.0|13|Catan
22182|calducho|8.0|13|Catan
22183|setodd|8.0|13|Catan
22184|VikingPrincess|8.0|13|Catan
22185|howlmouse|8.0|13|Catan
22186|AndiB|8.0|13|Catan
22187|Duntac|8.0|13|Catan
22188|deltayoung|8.0|13|Catan
22189|Telltinnick|8.0|13|Catan
22190|troyia|8.0|13|Catan
22191|lordmethos|8.0|13|Catan
22192|ndpascoe|8.0|13|Catan
22193|cunning stunt|8.0|13|Catan
22194|jatraynor|8.0|13|Catan
22195|Aryub|8.0|13|Catan
22196|joshlawless|8.0|13|Catan
22197|jenny10y|8.0|13|Catan
22198|soniation|8.0|13|Catan
22199|Sone|8.0|13|Catan
22200|Zibol|8.0|13|Catan
22201|themadpoet|8.0|13|Catan
22202|CapnRedChops|8.0|13|Catan
22203|David_|8.0|13|Catan
22205|DanoTrigger|8.0|13|Catan
22206|WeeMan238|8.0|13|Catan
22207|King Knuffel|8.0|13|Catan
22208|aethelwyrd|8.0|13|Catan
22209|yrnotyrkhakis|8.0|13|Catan
22210|Hiddnfox|8.0|13|Catan
22211|stargatez|8.0|13|Catan
