65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab|United States|2894382|281172228|FALSE
ea4dfa26-f633-4da6-a52a-f49ea4897b58|United States|2886482|93258977|FALSE
ba853904-ae25-4ebb-89d6-c44cfbd71bd2|United Kingdom|2872022|89240809|FALSE
cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493|United Kingdom|2856839|128162302|FALSE
3798b104-01cb-484c-a3b0-56adc6399b80|United States|2843686|90599140|FALSE
0039c7ae-e1a7-4a7d-9b49-0cbc716821a6|United States|2834516|167954728|FALSE
bc710bcf-8815-42cf-bad2-3f1d12246aeb|Canada|2832931|84126122|FALSE
596ffa74-3d08-44ef-b113-765d43d12738|United States|2821887|73976022|FALSE
ba0d6274-db14-4ef5-b28d-657ebde1a396|United States|2814837|126060288|FALSE
c485632c-b784-4ee9-8ea1-c5fb365681fc|United States|2795384|97241721|FALSE
d43d12a1-2dc9-4257-a2fd-0a3bb1081b86|United States|2795136|104272344|FALSE
b202beb7-99bd-47e7-8b72-195c8d72ebdd|United States|2788515|128756438|FALSE
302bd7b9-d012-4360-897a-93b00c855680|France|2782756|88750979|FALSE
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa|United Kingdom|2766960|73125398|FALSE
06fb1c8b-566e-4cb2-985b-b467c90781d4|United States|2726814|72120942|FALSE
516cef4d-0718-4007-9939-f9b38af3f784|United States|2726290|146706443|FALSE
83b9cbe7-9857-49e2-ab8e-b57b01038103|United States|2709816|144516707|FALSE
66c662b6-6e2f-4930-8610-912e24c63ed1|Australia|2691018|135355015|FALSE
8538e728-ca0b-4321-b7e5-cff6565dd4c0|United Kingdom|2685086|165330799|FALSE
8970d868-0723-483b-a75b-51088913d3d4|United States|2663279|94156879|FALSE
72c536dc-7137-4477-a521-567eeb840fa8|United States|2662912|154776081|FALSE
3414d446-735a-443c-931f-10634f57e5b9|United States|2650020|39319140|FALSE
8e68819d-71be-4e7d-b41d-f1df81b01d3f|United States|2645222|39383493|FALSE
f82f3a3e-29c2-42ca-b589-bc5dc210fa9e|United Kingdom|2643672|111420305|FALSE
847e8284-8582-4b0e-9c26-b042a4f49e57|United Kingdom|2642228|188389930|FALSE
0103c1cc-4a09-4a5d-a344-56ad99a77193|Canada|2627363|115252437|FALSE
c234fa42-e6a6-443e-937e-2f4b073538a3|United States|2624857|47604118|TRUE
2c1828a2-e46b-4ade-a6e9-065ca265d679|United States|2624857|47604118|TRUE
a7f9fe7b-dc45-4a18-b083-25aa667892bf|United States|2624857|47604118|TRUE
548bae0a-223e-4825-a79f-951e1f737a84|United States|2624857|47604118|TRUE
9329ee19-26d7-40cf-8ec0-ab761cb6180e|United States|2624857|47604118|TRUE
e3e0abcd-7671-4482-a9d8-462f5acc9be5|United States|2595785|111190422|FALSE
10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8|United Kingdom|2577949|117454784|FALSE
52074ba6-e495-4ef3-9bb4-0703888a9f68|Canada|2564099|183170673|FALSE
ac865b2e-bba8-4f5a-8756-dd40d5e39f46|United States|2549183|129766477|FALSE
ff6e677f-91dd-4986-a174-8db0474b1799|United States|2545095|115358168|FALSE
2386cd66-e923-4e8e-bf14-2eebe2e9b973|United States|2525225|59089175|FALSE
dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3|United Kingdom|2513247|94539297|FALSE
8c538f11-c141-4588-8ecb-931083524186|United Kingdom|2511966|106931429|FALSE
73fdb566-a9b1-494c-9f32-51768ec9fd27|United States|2508114|48749317|FALSE
b83bc61f-8451-4a5d-8b8e-7e9ed295e822|United Kingdom|2506942|49863371|FALSE
584c04d2-4acc-491b-8a0a-e63133f4bfc4|United States|2495391|87486001|FALSE
f4d5cc07-3bc9-4836-9b15-88a08359bc63|United States|2495211|68613195|FALSE
f90e8b26-9e52-4669-a5c9-e28529c47894|United States|2493508|39079490|FALSE
e0e1db18-f7ba-4dee-95ff-7ae8cf545460|United States|2485167|72090030|FALSE
fab34286-b8e1-4879-bce3-194e1358fbd2|United States|2479795|95346150|FALSE
44cf61b8-5197-448a-b82b-cef6ee89fac5|United States|2479012|186641835|FALSE
7dc8f5bd-9d0b-4087-9f73-dc164950bbd8|United States|2472579|140941461|FALSE
c5eb9407-caeb-4303-b383-6929aa94021c|United States|2469808|78770487|FALSE
494e8d09-f85b-4543-892f-a5096aed1cd4|United States|2459108|74250907|FALSE
144ef525-85e9-40c3-8335-02c32d0861f3|United States|2453071|110319385|FALSE
5182c1d9-c7d2-4dad-afa0-ccfeada921a8|United Kingdom|2442953|100531599|FALSE
69b39eab-6577-46a4-a9f5-817839092033|United Kingdom|2436092|83211561|FALSE
ebfc1398-8d96-47e3-82c3-f782abcdb13d|United States|2430401|69741270|FALSE
d339efbb-77b9-4147-ba9e-59f2f24550b2|United States|2425837|64551596|FALSE
f7ba7fbe-c6bd-4ac0-bee9-c25c558d7d62|United States|2422414|32407489|FALSE
c7020c6d-cae9-4db3-92a7-e5c561cbad50|United Kingdom|2422185|66916305|FALSE
618b6900-0618-4f1e-b835-bccb17f84294|United Kingdom|2415759|51150967|FALSE
5fee3020-513b-48c2-b1f7-4681b01db0c6|United Kingdom|2412744|170515751|FALSE
a96ac800-bfcb-412a-8a63-0a98df600700|United States|2393280|124614698|FALSE
01809552-4f87-45b0-afff-2c6f0730a3be|United States|2390753|71070448|FALSE
4bb4e4e4-5f66-4509-98af-62dbb90c45c5|United States|2378787|107834086|FALSE
5d02f264-e225-41ff-83f7-d9b1f0b1874a|United States|2371627|63047210|FALSE
f4a31f0a-51dd-4fa7-986d-3095c40c5ed9|United States|2370097|103286991|FALSE
c07f0676-9143-4217-8a9f-4c26bd636f13|United States|2363924|124480949|FALSE
109958eb-a335-4c5e-907e-597ff4c6af46|United States|2362780|59206227|FALSE
d8354b38-e942-4c89-ba93-29323432abc3|United States|2359138|115237826|FALSE
197450cd-0124-4164-b723-3c22dd16494d|United States|2357629|65804306|FALSE
5dcdb5eb-cb72-4e6e-9e63-b7bace604965|United States|2353577|64020436|FALSE
a466c2a2-6517-42fb-a160-1087c3bafd9f|United States|2350050|125294152|FALSE
bf24ca37-25f4-4e34-9aec-460b94364cfc|Colombia|2346168|69004922|FALSE
6c8b9855-ba8b-48f9-ac1d-42167f7f7b18|United States|2343174|87753546|FALSE
8f92558c-2baa-4758-8c38-615519e9deda|United Kingdom|2340643|82664393|FALSE
5f6ab597-f57a-40da-be9e-adad48708203|United States|2330510|38888220|FALSE
8ef1df30-ae4f-4dbd-9351-1a32b208a01e|United States|2325048|50639370|FALSE
b6b2bb8d-54a9-491f-9607-7b546023b433|United States|2319799|101636787|FALSE
8f9d6bb2-dba4-4cca-9967-cc02b9f4820c|United States|2304812|73617304|FALSE
40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27|United Kingdom|2297719|158731329|FALSE
c33c2065-b1c3-4406-b066-d33a9e2ea71a|United States|2278164|62846148|FALSE
c98d40fd-f6cf-4b26-883e-eaa515ee2851|Ireland|2276320|57877200|FALSE
9e0e2b01-41db-4008-bd8b-988977d6019a|United Kingdom|2274662|44685580|FALSE
90218af4-4d58-4821-8d41-2ee295ebbe21|United Kingdom|2271009|49817025|FALSE
82eb8936-7bf6-4577-8320-a2639465206d|United States|2267801|62012330|FALSE
b23e8a63-8f47-4882-b55b-df2c92ef400e|United States|2266280|119327712|FALSE
9beb62b2-88db-4cea-801e-162cd344ee53|United States|2259629|74172611|FALSE
13655113-cd16-4b43-9dca-cadbbf26ee05|Canada|2258851|43050572|FALSE
fabb37f8-eb2a-4cc1-a72a-b56935bbb72d|Canada|2254814|83440335|FALSE
1946a82a-f927-40c2-8235-38d64f50d043|United Kingdom|2253285|59644501|FALSE
f2eef649-a6d5-4114-afba-e50ab26254d2|Canada|2238775|87667537|FALSE
80cadd99-f560-41e3-babd-16292bbd248a|United States|2235405|122282756|FALSE
4a4ee089-93b1-4470-af9a-6ff575d32704|United Kingdom|2231085|99423869|FALSE
2ddd167f-5b8a-4372-b350-6ad50493bac0|United States|2220416|53789910|FALSE
020bfbb4-05c3-4c86-b372-17825c262094|United States|2216177|54744897|FALSE
20244d07-534f-4eff-b4d4-930878889970|United States|2203262|171760219|FALSE
b9472588-93f3-4922-a1a2-74082cdf9ce8|United States|2199955|111069567|FALSE
8dd98bdc-80ec-4e93-8509-2f46bafc09a7|United Kingdom|2195535|73336455|FALSE
f5dfa020-ad69-41cd-b3d4-fd7af0414e94|United States|2193650|44503464|FALSE
87c5dedd-371d-4a53-9f7f-80522fb7f3cb|Iceland|2192935|113183032|FALSE
382f1005-e9ab-4684-afd4-0bdae4ee37f2|United States|2190778|56493035|FALSE
af37c51c-0790-4a29-b995-456f98a6b8c9|United States|2184031|97255748|FALSE
b7ffd2af-418f-4be2-bdd1-22f8b48613da|United States|2183077|180102264|FALSE
4d5447d7-c61c-4120-ba1b-d7f471d385b9|United Kingdom|2179477|37233044|FALSE
6e0c7c0e-cba5-4c2c-a652-38f71ef5785d|United Kingdom|2171547|68840145|FALSE
70248960-cb53-4ea4-943a-edb18f7d336f|United States|2166429|78820430|FALSE
d15721d8-56b4-453d-b506-fc915b14cba2|United States|2163819|129480184|FALSE
2e41ae9c-afd2-4f20-8f1e-17281ce9b472|United States|2159476|31420592|FALSE
cb67438a-7f50-4f2b-a6f1-2bb2729fd538|France|2155461|88645731|FALSE
bd13909f-1c29-4c27-a874-d4aaf27c5b1a|United Kingdom|2153860|67427254|FALSE
1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e|United States|2151195|40746287|FALSE
614e3804-7d34-41ba-857f-811bad7c2b7a|United Kingdom|2142421|55761163|FALSE
4593d49a-7f67-46ba-9ec0-126bd676286f|United States|2135943|32287156|FALSE
2f548675-008d-4332-876c-108b0c7ab9c5|Australia|2124548|80113588|FALSE
79491354-3d83-40e3-9d8e-7592d58d790a|United Kingdom|2117490|52333132|FALSE
ca891d65-d9b0-4258-89f7-e6ba29d83767|United Kingdom|2103789|167349065|FALSE
17b53d9f-5c63-4a09-a593-dde4608e0db9|United Kingdom|2101793|50814188|FALSE
f0602f55-1770-483d-89bd-4bae0d0ac086|United States|2099109|34638806|FALSE
8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11|United Kingdom|2094008|83662916|FALSE
bbc5b66b-d037-4f26-aecf-0b129e7f876a|United States|2085624|69412453|FALSE
e2c00c56-8365-4160-9f40-a64682917633|United States|2076608|38489009|FALSE
c3f28da8-662d-4f09-bdc7-3084bf685930|United States|2076333|72467229|FALSE
f46bd570-5768-462e-b84c-c7c993bbf47e|United States|2065671|34474549|FALSE
d5d97b2b-b83b-4976-814a-056d9076c8c3|United States|2064837|40350550|FALSE
985c709c-7771-4de3-9024-7bda29ebe3f9|United States|2062669|66809058|FALSE
d4d17620-fd97-4574-92a8-a2cb7e72ce42|United Kingdom|2054439|33978005|FALSE
1036b808-f58c-4a3e-b461-a2c4492ecf1b|United States|2051684|69694864|FALSE
f6f2326f-6b25-4170-b89d-e235b25508e8|Iceland|2048726|128544280|FALSE
1fda852b-92e9-4562-82fa-c52820a77b23|United States|2045355|28147415|FALSE
ebee61b4-bbdd-4087-9bcb-d5aa099088ec|United Kingdom|2039872|42415012|FALSE
606bf117-494f-4864-891f-09d63ff6aa4b|United States|2030682|142609488|FALSE
708cad63-631f-4a77-92fe-c046bb02d0c3|Romania|2030349|78553113|TRUE
8d455809-96b3-4bb6-8829-ea4beb580d35|France|2030349|78553113|TRUE
99d7b49c-c18e-4a11-bf3e-b71710938df6|null|2030349|78553113|TRUE
b43bc0c9-5766-4717-bd9a-3abe2fa62a4d|United Kingdom|2030349|78553113|TRUE
5f74ada2-3e6e-4264-8717-0347cbb8a3c0|null|2030349|78553113|TRUE
e24a90e9-7c05-4e2e-be61-9387aec73a64|Italy|2030349|78553113|TRUE
4fe4d4c9-d9c1-4bf8-aa1a-c5f089e66506|null|2030349|78553113|TRUE
02f4c1ff-65e0-4412-8e8b-6239b0faecb5|Netherlands|2030349|78553113|TRUE
4b14889f-0ef6-41a2-a258-125fe3a97a0b|Lithuania|2030349|78553113|TRUE
0b0caf06-6758-4c23-a0ae-42ee9448cde4|null|2030349|78553113|TRUE
ec5bae34-cd8d-47cb-aa66-60bc0fdce77b|null|2030349|78553113|TRUE
a921f9bc-383c-4fa8-8595-cb09c752331c|Greece|2030349|78553113|TRUE
3bb267e3-300f-48c2-936e-d0eccc534a67|null|2030349|78553113|TRUE
d4a8b62a-773d-4081-8a6c-e12b01346455|null|2030349|78553113|TRUE
7e9bd05a-117f-4cce-87bc-e011527a8b18|United States|2024192|64095313|FALSE
07cc14fb-4784-4a25-804b-2686ed5ef52c|United States|2015445|29148734|FALSE
cf15719f-51f9-4db8-a15d-5eed9664ce69|United States|2011760|40441463|FALSE
fbd2a255-1d57-4d31-ac11-65b671c19958|United States|2011380|40846213|FALSE
c33627c6-ef0d-49de-9ef0-c4804190040f|United States|2004655|63414859|FALSE
1138a764-2212-4d0a-b02d-0dc14df91e08|Senegal|1999310|24788767|FALSE
1c70a3fc-fa3c-4be1-8b55-c3192db8a884|Norway|1995533|73295884|FALSE
d262ea27-3ffe-40f7-b922-85c42d625e67|United States|1987688|33712665|FALSE
854a1807-025b-42a8-ba8c-2a39717f1d25|United States|1984187|75582556|FALSE
09885b8e-f235-4b80-a02a-055539493173|United States|1984177|47283113|FALSE
437a0e49-c6ae-42f6-a6c1-84f25ed366bc|United States|1975644|118007303|FALSE
94b0fb9d-a066-4823-b2ec-af1d324bcfcf|United States|1974564|61017038|FALSE
9a58fda3-f4ed-4080-a3a5-f457aac9fcdd|United Kingdom|1970455|100792059|FALSE
a670e05a-cea8-4b37-bce9-d82daf1a0fa4|Canada|1966716|68418397|TRUE
f1b525b4-ddd0-4d39-85b2-d8fa26a7f279|null|1966716|68418397|TRUE
f463a056-ae06-445b-bab2-449b11482bf2|Canada|1966716|68418397|TRUE
a0327dc2-dc76-44d5-aec6-47cd2dff1469|United States|1957980|35525365|FALSE
2fddb92d-24b2-46a5-bf28-3aed46f4684c|Australia|1951310|69598187|FALSE
01d3c51b-9b98-418a-8d8e-37f6fab59d8c|United States|1949861|124770285|FALSE
cfbc0924-0035-4d6c-8197-f024653af823|United States|1946249|48952363|FALSE
4bd95eea-b9f6-4d70-a36c-cfea77431553|United States|1935913|80798271|FALSE
0638ba22-040f-438d-83a5-9b670c4adaf5|United States|1935692|20015486|FALSE
34c63966-445c-4613-afe1-4f0e1e53ae9a|United Kingdom|1932588|33331120|FALSE
33ca19f4-18c8-4411-98df-ac23890ce9f5|United Kingdom|1924069|82384090|FALSE
c5c2ea1c-4bde-4f4d-bd0b-47b200bf99d6|United Kingdom|1923598|141632531|FALSE
c544ed4d-2390-4442-a83e-1ea2883b09c8|United States|1922165|31314805|FALSE
c296e10c-110a-4103-9e77-47bfebb7fb2e|Jamaica|1921015|61433780|FALSE
afdb7919-059d-43c1-b668-ba1d265e7e42|United States|1920878|31977588|FALSE
d1353a0c-26fb-4318-a116-defde9c7c9ad|United Kingdom|1918740|37263646|FALSE
811900b2-68fc-4d41-8bad-69b7a1f4d628|United States|1907134|17454627|FALSE
6d7b7cd4-254b-4c25-83f6-dd20f98ceacd|France|1902351|83470493|FALSE
daa09819-5da5-4c7a-8bef-eb372bb27ff1|United States|1896126|29844393|FALSE
153c9281-268f-4cf3-8938-f5a4593e5df4|United States|1884282|45579038|FALSE
b7539c32-53e7-4908-bda3-81449c367da6|United States|1881065|217157209|FALSE
6de0f914-3e60-4418-be3b-42e0feb6eb4d|United States|1872933|27564385|FALSE
db4624cf-0e44-481e-a9dc-2142b833ec2f|United Kingdom|1860870|42651163|FALSE
4bdcee62-4902-4773-8cd1-e252e2e31225|Canada|1847070|46666864|FALSE
afb680f2-b6eb-4cd7-a70b-a63b25c763d5|United States|1841782|54224967|FALSE
04cd0cfd-bfd1-4c36-bc38-95c35e2c045f|United Kingdom|1840819|24474369|FALSE
78f797e3-4913-4026-aad0-1cd858bd735b|United States|1839638|87036919|FALSE
1f9df192-a621-4f54-8850-2c5373b7eac9|Germany|1836822|34392676|FALSE
fbb375f9-48bb-4635-824e-4120273b3ba7|United States|1836766|86879173|FALSE
299278d3-25dd-4f30-bae4-5b571c28034d|United States|1834782|48787893|FALSE
bfd5aec5-62a2-4560-a316-7c46c17babda|United States|1834619|27291561|FALSE
401c3991-b76b-499d-8082-9f2df958ef78|United Kingdom|1823426|30623404|FALSE
7cf0ea9d-86b9-4dad-ba9e-2355a64899ea|United Kingdom|1822953|58452171|FALSE
d6ed7887-a401-47a8-893c-34b967444d26|United States|1822916|72154072|FALSE
1c46e82f-4764-4d82-a33b-5d5aee5e2881|United States|1821697|21786732|FALSE
611700cf-27f0-4dc9-ae80-c513a767853e|Canada|1820040|51141689|FALSE
f1106b17-dcbb-45f6-b938-199ccfab50cc|United Kingdom|1812756|53934046|FALSE
b2d122f9-eadb-4930-a196-8f221eeb0c66|Germany|1809518|165176627|FALSE
c44e9c22-ef82-4a77-9bcd-af6c958446d6|United Kingdom|1805579|97811985|FALSE
a796b92e-c137-4895-9c89-10f900617a4f|United States|1803685|21924929|FALSE
0ef3f425-9bd2-4216-9dd2-219d2fe90f1f|United States|1799483|29353638|FALSE
b267ca80-034e-4dc1-9ed4-ec45f1fed41d|United States|1798379|47175379|FALSE
2944824d-4c26-476f-a981-be849081942f|United States|1797381|40198909|FALSE
d530dbf9-69b1-404f-98f2-0431104f5a1e|United Kingdom|1795341|80878990|FALSE
7944ed53-2a58-4035-9b93-140a71e41c34|United Kingdom|1788780|37507477|FALSE
b665b768-0d83-4363-950c-31ed39317c15|United States|1788615|37647427|FALSE
2fa0d3ac-b64c-401a-b0a1-4915ba6cc157|United States|1784634|29014005|FALSE
8aa5b65a-5b3c-4029-92bf-47a544356934|United States|1780695|47084566|FALSE
64b94289-9474-4d43-8c93-918ccc1920d1|United States|1775916|33653474|FALSE
4dbf5678-7a31-406a-abbe-232f8ac2cd63|Canada|1769664|27491101|FALSE
2119beb8-6ac5-4f21-82a4-b831c90c0024|Ireland|1757501|53578954|FALSE
75167b8b-44e4-407b-9d35-effe87b223cf|Canada|1754984|63728946|FALSE
4efa55ba-93cf-497f-baf3-2ca9da7e193e|Australia|1754155|24002742|TRUE
1b34d22a-9f81-4a8a-83ba-00373e0cc6c4|Denmark|1754155|24002742|TRUE
ce9e8a37-2424-404b-ada5-291547fbd807|United Kingdom|1754155|24002742|TRUE
2f9ecbed-27be-40e6-abca-6de49d50299e|United States|1753581|26008269|FALSE
75a72702-a5ef-4513-bca5-c5b944903546|United States|1750440|31199454|FALSE
e0e1a584-dd0a-4bd1-88d1-c4c62895039d|United States|1748814|56883143|FALSE
95f5b748-d370-47fe-85bd-0af2dc450bc0|United States|1746076|53108565|FALSE
7527f6c2-d762-4b88-b5e2-9244f1e34c46|United States|1733395|99368336|FALSE
07b6020a-c539-4d68-aeef-f159f3befc76|United States|1723117|55134415|FALSE
1f43d76f-8edf-44f6-aaf1-b65f05ad9402|United States|1722990|53156523|FALSE
664c3e0e-42d8-48c1-b209-1efca19c0325|United States|1715414|144391267|FALSE
eea8a864-fcda-4602-9569-38ab446decd6|United States|1713540|25814261|FALSE
070d193a-845c-479f-980e-bef15710653e|United States|1708033|40705507|FALSE
13bcb2bb-db37-4397-baf5-e0f085be2d64|United States|1701472|18947652|FALSE
148ddea2-6839-4354-8e2c-5dfadf136b7f|United States|1701222|54433810|FALSE
24e1b53c-3085-4581-8472-0b0088d2508c|United States|1700304|98312113|FALSE
6f1de078-6684-4792-820d-2ffad64c15ed|United Kingdom|1699326|65639663|FALSE
4d2956d1-a3f7-44bb-9a41-67563e1a0c94|United States|1697662|29745302|FALSE
abd506e1-6f2b-4d6f-b937-92c267f6f88b|United States|1692534|27519000|FALSE
860b2707-6153-4e3a-aa57-74d2b42c55b5|France|1691370|57881970|FALSE
7b885d42-3c41-4f43-9944-a5855ec5155e|United Kingdom|1689609|46535784|FALSE
e5c7b94f-e264-473c-bb0f-37c85d4d5c70|United Kingdom|1679202|92270551|FALSE
22a40b75-affc-4e69-8884-266d087e4751|United Kingdom|1676618|39313849|FALSE
03172286-f7ed-4864-a4db-459cd5ca9790|United States|1674587|21678350|FALSE
2ce02909-598b-44ef-a456-151ba0a3bd70|United States|1671596|26198061|FALSE
3e55d51d-687f-4a9d-af96-2fabccf802e5|Sweden|1671502|34521564|FALSE
4c98aa1b-34eb-4336-987f-5e50aa059c00|United Kingdom|1670620|36790475|FALSE
daeec599-bf5d-4428-994a-e76ba5f86e2f|United States|1669858|48411605|FALSE
8d552dfc-648f-401f-90de-e925013ca537|United Kingdom|1669852|27154912|FALSE
03ad1736-b7c9-412a-b442-82536d63a5c4|United States|1668960|101675587|FALSE
b345af35-205e-4eca-8006-029e5c20127e|Canada|1664801|43825088|FALSE
ba550d0e-adac-4864-b88b-407cab5e76af|United Kingdom|1661640|30917213|FALSE
012151a8-0f9a-44c9-997f-ebd68b5389f9|United States|1661600|81715914|FALSE
0efe858c-89e5-4e47-906a-356fa953fd6e|United Kingdom|1660522|53923378|FALSE
d87e52c5-bb8d-4da8-b941-9f4928627dc8|Sweden|1659292|43698938|FALSE
a41ac10f-0a56-4672-9161-b83f9b223559|United Kingdom|1654804|32621117|FALSE
c3cceeed-3332-4cf0-8c4c-bbde425147b6|Germany|1652144|51032860|FALSE
8a9ac1cb-faae-434e-8d60-b139a3707dfc|United Kingdom|1639940|40391220|FALSE
05755bf1-380c-487f-983f-d1a02401fa28|United States|1638994|64565369|FALSE
aabb1d9f-be12-45b3-a84d-a1fc3e8181fd|Netherlands|1635719|39124309|FALSE
f4857fb9-e255-4dc6-bd01-e4ca7cc68544|United Kingdom|1633453|52383327|FALSE
cd8c5019-5d75-4d5c-bc28-e1e26a7dd5c8|Sweden|1629952|42433187|FALSE
fa7b9055-3703-473a-8a09-adf2fe031a24|United States|1628128|43102683|FALSE
e0140a67-e4d1-4f13-8a01-364355bee46e|Canada|1628031|53649697|FALSE
54799c0e-eb45-4eea-996d-c4d71a63c499|United States|1626346|28085788|FALSE
fa97dd36-1b82-43d7-a6e4-2adeafd59cef|United States|1622942|67465906|FALSE
b8a7c51f-362c-4dcb-a259-bc6e0095f0a6|United Kingdom|1620379|85083256|FALSE
2aaf7396-6ab8-40f3-9776-a41c42c8e26b|United States|1618182|49490059|FALSE
e1f1e33e-2e4c-4d43-b91b-7064068d3283|United States|1617319|45259754|FALSE
5cbef01b-cc35-4f52-af7b-d0df0c4f61b9|United States|1616177|67259569|FALSE
a94a7155-c79d-4409-9fcf-220cb0e4dc3a|United States|1614218|48851820|FALSE
0bfba3d3-6a04-4779-bb0a-df07df5b0558|United Kingdom|1609542|36351999|FALSE
fbcd7b29-455f-49e6-9c4f-8249d20a055e|South Africa|1609221|42999302|FALSE
a47c3aa2-7d87-475c-a2c7-1e2047dafb09|United States|1609000|28003997|FALSE
0307edfc-437c-4b48-8700-80680e66a228|United States|1607022|22827182|FALSE
e6e879c0-3d56-4f12-b3c5-3ce459661a8e|United States|1597589|37028734|FALSE
7364dea6-ca9a-48e3-be01-b44ad0d19897|Norway|1595929|27460709|FALSE
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5|United Kingdom|1595649|27845202|FALSE
078a9376-3c04-4280-b7d7-b20e158f345d|United States|1595162|75484129|FALSE
33b3c323-77c2-417c-a5b4-af7e6a111cc9|United Kingdom|1593424|32802132|FALSE
20ff3303-4fe2-4a47-a1b6-291e26aa3438|United States|1591633|22909752|FALSE
f9ef7a22-4262-4596-a2a8-1d19345b8e50|United States|1586771|46795314|FALSE
