Physical|Horizon|SOUNDDISC|2006|6|4|Dalom Kids Splash collection|null|null|null
Physical|Horizon|VIDEOCASS|2006|6|2|Read music today v 1 understanding music notation|null|null|null
Physical|Horizon|BOOK|2006|6|1|If you can stand the heat tales from chefs restaurateurs|null|null|null
Physical|Horizon|BOOK|2006|6|3|Feel the fear and do it anyway|null|null|null
Physical|Horizon|BOOK|2006|6|1|In a South African city|null|null|null
Physical|Horizon|BOOK|2006|6|11|Sam Samurai / by Jon Scieszka ; illustrated by Adam McCauley.|Scieszka, Jon|Viking,|c2001.
Physical|Horizon|BOOK|2006|6|1|The structure of scientific revolutions / Thomas S. Kuhn.|Kuhn, Thomas S.|University of Chicago Press,|1996.
Physical|Horizon|SOUNDCASS|2006|6|2|blind man can see how much I love you|null|null|null
Physical|Horizon|VIDEODISC|2006|6|27|cat in the hat comes back Hop on pop|null|null|null
Physical|Horizon|BOOK|2006|6|1|How to sell your house condo co op|null|null|null
Physical|Horizon|BOOK|2006|6|1|Black history for beginners.|Dennis, Denise|Writers and Readers Pub. Cooperative Society ; Writers and Readers Pub.,|c1984.
Physical|Horizon|BOOK|2006|6|2|proud tower a portrait of the world before the war 1890 1914|null|null|null
Physical|Horizon|BOOK|2006|6|2|Gordimer Byrd's reminder / Robert Weinstock.|Weinstock, Robert, 1967-|Harcourt,|c2004.
Physical|Horizon|VIDEOCASS|2006|6|1|Road to Morocco|null|null|null
Physical|Horizon|BOOK|2006|6|4|Getting even|null|null|null
Physical|Horizon|BOOK|2006|6|2|density of souls|null|null|null
Physical|Horizon|SOUNDDISC|2006|6|2|Songs and moments|null|null|null
Physical|Horizon|BOOK|2006|6|1|Opasnoe okruzhenie : roman / Natali Piters.|Peters, Natasha|Izd-vo AST,|1997.
Physical|Horizon|BOOK|2006|6|1|green ripper|null|null|null
Physical|Horizon|VIDEOCASS|2006|6|1|third angel|null|null|null
Physical|Horizon|BOOK|2006|6|3|stolen child aspects of autism and Asperger syndrome|null|null|null
Physical|Horizon|BOOK|2006|6|10|Exploring Washington's past : a road guide to history / Ruth Kirk and Carmela Alexander ; introduction by David Nicandri ; photographs by Ruth and Louis Kirk.|Kirk, Ruth|University of Washington Press,|c1995.
Physical|Horizon|VIDEODISC|2006|6|6|Barkleys of Broadway|null|null|null
Physical|Horizon|BOOK|2006|6|1|<Unknown Title>|null|null|null
Physical|Horizon|VIDEODISC|2006|6|11|legend of Sleepy Hollow|null|null|null
Physical|Horizon|SOUNDDISC|2006|6|2|Romiette and Julio|null|null|null
Physical|Horizon|BOOK|2006|6|7|Pre-algebra demystified / Allan G. Bluman.|Bluman, Allan G.|McGraw-Hill,|c2004.
Physical|Horizon|SOUNDDISC|2006|6|3|Love songs|null|null|null
Physical|Horizon|BOOK|2006|6|13|The remarkable Farkle McBride / by John Lithgow ; illustrated by C.F. Payne.|Lithgow, John, 1945-|Simon & Schuster Books for Young Readers,|2000.
Physical|Horizon|BOOK|2006|6|2|Reading, writing, and leaving home : life on the page / Lynn Freed.|Freed, Lynn|Harcourt,|c2005.
Physical|Horizon|BOOK|2006|6|3|Conquerors moon|null|null|null
Physical|Horizon|VIDEOCASS|2006|6|1|Imitation of life|null|null|null
Physical|Horizon|BOOK|2006|6|1|Chocolate holidays unforgettable desserts for every season|null|null|null
Physical|Horizon|VIDEOCASS|2006|6|6|Scary movie|null|null|null
Physical|Horizon|BOOK|2006|6|1|Classic millinery techniques : a complete guide to making & designing today's hats / Ann Albrizio ; coauthored & illustrated by Osnat Lustig ; photographs by Ted Morrison.|Albrizio, Ann|Lark Books,|c1998.
Physical|Horizon|BOOK|2006|6|1|Shopping centers and other retail properties : investment, development, financing, and management / edited by John R. White and Kevin D. Gray ; in association with the Urban Land Institute.|null|Wiley,|c1996.
Physical|Horizon|SOUNDDISC|2006|6|3|Guitars of the golden triangle [sound recording] : folk and pop music of Myanmar (Burma). Vol. 2.|null|Sublime Frequencies,|[2005]
Physical|Horizon|BOOK|2006|6|1|Big is beautiful a guide to making large puppets|null|null|null
Physical|Horizon|VIDEOCASS|2006|6|6|Barefoot contessa|null|null|null
Physical|Horizon|BOOK|2006|6|3|Robbing the bees a biography of honey the sweet liquid gold that seduced the world|null|null|null
Physical|Horizon|BOOK|2006|6|1|Vacations in the Maritimes a tourbook of Nova Scotia Prince Edward Island New Brunswick plus Newfoundland and Labrador|null|null|null
Physical|Horizon|BOOK|2006|6|1|Thin people dont clean their plates simple lifestyle choices for permanent weight loss|null|null|null
Physical|Horizon|SOUNDDISC|2006|6|2|Deepest Purple [sound recording] : the very best of Deep Purple.|Deep Purple (Musical group)|Warner Bros.,|[1990?], c1980.
Physical|Horizon|SOUNDDISC|2006|6|15|The Beatles anthology 2 [sound recording].|Beatles|Capitol Records,|p1996.
Physical|Horizon|BOOK|2006|6|5|Changes for Samantha a winter story|null|null|null
Physical|Horizon|BOOK|2006|6|2|Flings, frolics, and forever afters : a single woman's guide to romance after fifty / Katherine E. Chaddock & Emilie Chaddock Egan.|Chaddock, Katherine E.|Ten Speed Press,|c2005.
Physical|Horizon|BOOK|2006|6|1|Axe makers of North America / by Allan Klenman.|Klenman, Allan|Currie's Forestgraphics,|1990.
Physical|Horizon|BOOK|2006|6|2|Netherlands|null|null|null
Physical|Horizon|BOOK|2006|6|10|Itsy Bitsy the smart spider|null|null|null
Physical|Horizon|BOOK|2006|6|5|Blade of the immortal Autumn frost|null|null|null
Physical|Horizon|VIDEODISC|2006|6|5|Alexander Nevsky|null|null|null
Physical|Horizon|BOOK|2006|6|1|Water witch [text (large print)] / Connie Willis, Cynthia Felice.|Willis, Connie|G.K. Hall,|1999.
Physical|Horizon|BOOK|2006|6|2|Healing anxiety and depression|null|null|null
Physical|Horizon|SOUNDDISC|2006|6|3|Deception on his mind [sound recording] / by Elizabeth George.|George, Elizabeth, 1949-|Books on Tape,|p2005.
Physical|Horizon|SOUNDDISC|2006|6|6|Sister Midnight|null|null|null
Physical|Horizon|BOOK|2006|6|3|Basquiat|null|null|null
Physical|Horizon|BOOK|2006|6|8|Rose of no mans land a novel|null|null|null
Physical|Horizon|BOOK|2006|6|1|Understanding Othello a student casebook to issues sources and historical documents|null|null|null
Physical|Horizon|SOUNDDISC|2006|6|7|best of the Chieftains|null|null|null
Physical|Horizon|SOUNDDISC|2006|6|2|Minnie and Moo meet Frankenswine [sound recording] / by Denys Cazet.|Cazet, Denys|Live Oak Media,|p2004.
Physical|Horizon|VIDEOCASS|2006|6|15|Peter Pan|null|null|null
Physical|Horizon|MIXED|2006|6|1|ILLM Hebrew goddess|null|null|null
Physical|Horizon|BOOK|2006|6|1|Love and glory|null|null|null
Physical|Horizon|BOOK|2006|6|1|Ying you er yi zhi you xi|null|null|null
Physical|Horizon|BOOK|2006|6|4|Woodland animals|null|null|null
Physical|Horizon|BOOK|2006|6|1|Thornhold|null|null|null
Physical|Horizon|SOUNDCASS|2006|6|1|Dragonsong|null|null|null
Physical|Horizon|BOOK|2006|6|1|Due preparations for the plague / Janette Turner Hospital.|Hospital, Janette Turner, 1942-|W.W. Norton,|c2003.
Physical|Horizon|SOUNDDISC|2006|6|4|Eden|null|null|null
Physical|Horizon|BOOK|2006|6|1|weblog handbook practical advice on creating and maintaining your blog|null|null|null
Physical|Horizon|BOOK|2006|6|1|Okayama onna / Iwai Shimako.|Iwai, Shimako, 1964-|Kadokawa Shoten,|Heisei 12 [2000]
Physical|Horizon|BOOK|2006|6|2|I love my mommy because|null|null|null
Physical|Horizon|BOOK|2006|6|1|Cooking and eating with beer 50 chefs brewmasters and restaurateurs talk about beer and food|null|null|null
Physical|Horizon|SOUNDDISC|2006|6|5|How to train your dragon|null|null|null
Physical|Horizon|SOUNDDISC|2006|6|2|red record|null|null|null
Physical|Horizon|BOOK|2006|6|3|Air Battle Force|null|null|null
Physical|Horizon|BOOK|2006|6|1|Phonics exposed : understanding and resisting systematic direct intense phonics instruction / Richard J. Meyer.|Meyer, Richard J., 1949-|Lawrence Erlbaum Associates,|2002.
Physical|Horizon|BOOK|2006|6|1|Better homes and gardens new cook book|null|null|null
Physical|Horizon|BOOK|2006|6|5|Od magic|null|null|null
Physical|Horizon|SOUNDDISC|2006|6|9|Kindred spirits [sound recording] : a tribute to the songs of Johnny Cash.|null|Lucky Dog,|2002.
Physical|Horizon|SOUNDDISC|2006|6|5|My love is your love [sound recording] / Whitney Houston.|Houston, Whitney|Arista,|p1998.
Physical|Horizon|BOOK|2006|6|2|Writing the memoir / Judith Barrington.|Barrington, Judith|Eighth Mountain Press,|2002.
Physical|Horizon|BOOK|2006|6|7|Smiling / Gwenyth Swain.|Swain, Gwenyth, 1961-|Carolrhoda Books,|c1999.
Physical|Horizon|BOOK|2006|6|1|Lean and green profit for your workplace and the environment|null|null|null
Physical|Horizon|BOOK|2006|6|1|Miss Piggys night out|null|null|null
Physical|Horizon|BOOK|2006|6|1|OpenGL superbible|null|null|null
Physical|Horizon|BOOK|2006|6|3|chocolate frog frame up a chocoholic mystery|null|null|null
Physical|Horizon|BOOK|2006|6|1|series of murders|null|null|null
Physical|Horizon|BOOK|2006|6|1|Sergeant York and his people.|Cowan, Sam K. (Sam Kinkade), 1869-|Funk and Wagnalls,|1922.
Physical|Horizon|VIDEODISC|2006|6|10|Browning version|null|null|null
Physical|Horizon|VIDEODISC|2006|6|15|Buffy the vampire slayer|null|null|null
Physical|Horizon|VIDEODISC|2006|6|7|The brave little toaster goes to Mars [videorecording] / Walt Disney Home Video presents a Hyperion Studio/Kushner-Locke production ; screenplay, Willard Carroll ; produced by Donald Kushner and Tom Wilhite ; directed by Robert C. Ramirez.|null|Disney DVD : distributed by Buena Vista Home Entertainment,|2003.
Physical|Horizon|BOOK|2006|6|4|Trial by journal|null|null|null
Physical|Horizon|BOOK|2006|6|6|Horrible Harry and The Goog / by Suzy Kline ; pictures by Frank Remkiewicz.|Kline, Suzy|Viking,|2005.
Physical|Horizon|BOOK|2006|6|2|best holiday crafts ever|null|null|null
Physical|Horizon|BOOK|2006|6|1|Eckert animal physiology : mechanisms and adaptations / David Randall, Warren Burggren, Kathleen French ; with contributions by Russell Fernald.|Randall, David J., 1938-|W.H. Freeman and Co.,|c1997.
Physical|Horizon|SOUNDDISC|2006|6|4|Sex machine [sound recording] / James Brown.|Brown, James, 1933-2006|Polydor,|[199-?], p1970.
Physical|Horizon|BOOK|2006|6|1|When living hurts a what to do book for yourself or someone you care about who feels discouraged sad lonely hopeless angry or frustrated unhappy bored depressed suicidal|null|null|null
Physical|Horizon|BOOK|2006|6|11|At the villa of reduced circumstances / Alexander McCall Smith ; illustrations by Iain McIntosh.|McCall Smith, Alexander, 1948-|Anchor Books,|2005.
Physical|Horizon|BOOK|2006|6|1|A manual for writers of term papers, theses, and dissertations / Kate L. Turabian.|Turabian, Kate L.|University of Chicago Press,|1996.
Physical|Horizon|BOOK|2006|6|4|Sibyl in her grave|null|null|null
Physical|Horizon|BOOK|2006|6|2|shelters of stone|null|null|null
Physical|Horizon|BOOK|2006|6|1|Horses / photographs by Michael Eastman ; introductions by Jane Smiley and William H. Gass.|Eastman, Michael, 1947-|Alfred A. Knopf,|2003.
Physical|Horizon|SOUNDDISC|2006|6|3|best of Judy Garland|null|null|null
Physical|Horizon|VIDEOCASS|2006|6|1|How television works|null|null|null
Physical|Horizon|BOOK|2006|6|2|Still life with chickens : starting over in a house by the sea / Catherine Goldhammer.|Goldhammer, Catherine|Hudson Street Press/Penguin Group,|c2006.
Physical|Horizon|BOOK|2006|6|7|Berenstain Bears in the house of mirrors|null|null|null
Physical|Horizon|BOOK|2006|6|3|Student affairs|null|null|null
Physical|Horizon|SOUNDDISC|2006|6|1|We are the only friends we have|null|null|null
Physical|Horizon|VIDEOCASS|2006|6|1|jury of her peers|null|null|null
Physical|Horizon|SOUNDDISC|2006|6|4|Sticks scones|null|null|null
Physical|Horizon|VIDEODISC|2006|6|12|CQ|null|null|null
Physical|Horizon|VIDEOCASS|2006|6|2|Bound for glory|null|null|null
Physical|Horizon|BOOK|2006|6|1|Israel|null|null|null
Physical|Horizon|SOUNDCASS|2006|6|3|twenty one balloons|null|null|null
Physical|Horizon|SOUNDDISC|2006|6|2|Paso a paso|null|null|null
Physical|Horizon|ER, VIDEODISC|2006|6|7|Great escape [videorecording] / a Windfall Films production for Nova/WGBH Boston ; produced by David Dugan ; written and directed by Mark Radice.|null|WGBH Boston Video,|[2005]
Physical|Horizon|SOUNDCASS|2006|6|2|Scoundrel time|null|null|null
Physical|Horizon|VIDEOCASS|2006|6|2|Afro Caribbean step with Debra Bono|null|null|null
Physical|Horizon|SOUNDDISC|2006|6|3|Images of Africa|null|null|null
Physical|Horizon|BOOK|2006|6|1|Gypsy, a memoir.|Lee, Gypsy Rose, 1914-1970|Harper|[1957]
Physical|Horizon|BOOK|2006|6|1|Kabbalah of money insights on livelihood business and all forms of economic behavior|null|null|null
Physical|Horizon|SOUNDDISC|2006|6|1|Piano trio no 2|null|null|null
Physical|Horizon|BOOK|2006|6|3|Memorias de una geisha|null|null|null
Physical|Horizon|BOOK|2006|6|3|Fox on the job|null|null|null
Physical|Horizon|BOOK|2006|6|1|When French women cook : a gastronomic memoir / Madeleine Kamman.|Kamman, Madeleine|Ten Speed,|2002.
Physical|Horizon|SOUNDCASS|2006|6|1|October suite|null|null|null
Physical|Horizon|BOOK|2006|6|4|Sundays at Moosewood Restaurant / by the Moosewood Collective.|null|Simon and Schuster,|c1990.
Physical|Horizon|BOOK|2006|6|1|anorexia diaries a mother and daughters triumph over teenage eating disorders|null|null|null
Physical|Horizon|BOOK|2006|6|1|Strawberry sunday a John Marshall Tanner novel|null|null|null
Physical|Horizon|BOOK|2006|6|1|The hunt for zero point : inside the classified world of anti-gravity technology / Nick Cook.|Cook, Nick|Broadway Books,|2002.
Physical|Horizon|BOOK|2006|6|4|mole sisters and the rainy day|null|null|null
Physical|Horizon|BOOK|2006|6|3|dictionary of wholesome foods a passionate A to Z guide to the earths healthy offerings with more than 140 delicious nutritious recipes|null|null|null
Physical|Horizon|BOOK|2006|6|2|casa de los esp¡ritus|null|null|null
Physical|Horizon|BOOK|2006|6|2|Investing 101|null|null|null
Physical|Horizon|VIDEOCASS|2006|6|3|Pilates for dummies|null|null|null
Physical|Horizon|BOOK|2006|6|1|Hai shang fan hua meng / Wang Anyi zhu.|Wang, Anyi, 1954-|INK yin ke chu ban you xian gong si,|2003.
Physical|Horizon|BOOK|2006|6|6|Business plans that work includes actual plans that successfully attracted financing|null|null|null
Physical|Horizon|BOOK|2006|6|6|James Deans a Moe Prager mystery|null|null|null
Physical|Horizon|BOOK|2006|6|4|The living pond : water gardens with fish & other creatures / Helen Nash.|Nash, Helen, 1944-|Sterling Pub.,|2000.
Physical|Horizon|BOOK|2006|6|2|One two three jump|null|null|null
Physical|Horizon|VIDEOCASS|2006|6|8|Dancer in the dark|null|null|null
Physical|Horizon|BOOK|2006|6|1|Great War in Africa 1914 1918|null|null|null
Physical|Horizon|BOOK|2006|6|2|How to do everything with your digital camera|null|null|null
Physical|Horizon|BOOK|2006|6|1|Bill of Rights|null|null|null
Physical|Horizon|BOOK|2006|6|1|Pains of youth / Ferdinand Bruckner ; translated by Daphne Moore.|Bruckner, Ferdinand, 1891-1958|Absolute Classics,|1989.
Physical|Horizon|BOOK|2006|6|3|The turning : new stories / Tim Winton.|Winton, Tim|Scribner,|2005.
Physical|Horizon|BOOK|2006|6|1|Who was Eleanor Rigby? : and 908 more questions and answers about the Beatles / Brandon Toropov.|Toropov, Brandon|HarperPerennial,|c1996.
Physical|Horizon|BOOK|2006|6|4|Things I like|null|null|null
Physical|Horizon|VIDEOCASS|2006|6|1|Rhodes the life legend of Cecil Rhodes|null|null|null
Physical|Horizon|BOOK|2006|6|2|Sandwiched|null|null|null
Physical|Horizon|BOOK|2006|6|1|Izumrudy proroka roman|null|null|null
Physical|Horizon|BOOK|2006|6|1|Totem poles / by Jennifer Frantz ; illustrated by Allen Eitzen.|Fox, Jennifer, 1976-|Grosset & Dunlap,|2001.
Physical|Horizon|VIDEODISC|2006|6|6|voyage of La Amistad a quest for freedom|null|null|null
Physical|Horizon|BOOK|2006|6|1|Schwinn bicycles / Jay Pridmore & Jim Hurd.|Pridmore, Jay|Motorbooks International,|1996.
Physical|Horizon|BOOK|2006|6|1|Fly|null|null|null
Physical|Horizon|BOOK|2006|6|1|After silence rape and my journey back|null|null|null
Physical|Horizon|BOOK|2006|6|1|maze of murders an Inspector Alvarez novel|null|null|null
Physical|Horizon|BOOK|2006|6|1|Discover historic Washington state : a travel guide to hundreds of historical places in the Evergreen State / George and Jan Roberts.|Roberts, George|Gem Guides Book Co.,|1999.
Physical|Horizon|BOOK|2006|6|1|Alone in the world : orphans and orphanages in America / Catherine Reef.|Reef, Catherine|Clarion Books,|c2005.
Physical|Horizon|BOOK|2006|6|3|Torso a true crime graphic novel|null|null|null
Physical|Horizon|SOUNDDISC|2006|6|5|Etudes op 10 Barcarolle op 60 Sonata no 2|null|null|null
Physical|Horizon|BOOK|2006|6|1|Circling the drain stories|null|null|null
Physical|Horizon|VIDEODISC|2006|6|13|ER The complete third season|null|null|null
Physical|Horizon|BOOK|2006|6|1|The gift of the magi / O. Henry ; illustrations by Lisbeth Zwerger ; script by Michael Neugebauer.|Henry, O., 1862-1910|Picture Book Studio : Distributed by Alphabet Press,|c1982.
Physical|Horizon|VIDEOCASS|2006|6|1|Stunt man|null|null|null
Physical|Horizon|SOUNDDISC|2006|6|1|Pigs in heaven [sound recording] / by Barbara Kingsolver.|Kingsolver, Barbara|Recorded Books,|p1993.
Physical|Horizon|BOOK|2006|6|1|Treasury of stories for four year olds|null|null|null
Physical|Horizon|BOOK|2006|6|1|Stamping with style : sensational ways to decorate paper, fabric, pollymer clay, and more / Katherine Duncan Aimone.|Duncan-Aimone, Katherine|Lark Books,|2001.
Physical|Horizon|BOOK|2006|6|10|Mary, Queen of Scots, queen without a country / by Kathryn Lasky.|Lasky, Kathryn|Scholastic,|c2002.
Physical|Horizon|BOOK|2006|6|1|last king Romes greatest enemy|null|null|null
Physical|Horizon|BOOK|2006|6|1|Perfect image|null|null|null
Physical|Horizon|BOOK|2006|6|1|Taming the heiress|null|null|null
Physical|Horizon|BOOK|2006|6|1|Driving under the cardboard pines and other stories|null|null|null
Physical|Horizon|BOOK|2006|6|2|Writing smarts a girls guide to writing great poetry stories school reports and more|null|null|null
Physical|Horizon|BOOK|2006|6|3|Beyond Jennifer Jason Madison Montana what to name your baby now|null|null|null
Physical|Horizon|BOOK|2006|6|1|Mei qiu sheng si Moye meng Zhang Daqian chuan qi|null|null|null
Physical|Horizon|BOOK|2006|6|2|Crocheting school : a complete course / [English translation by Sterling Publishing Company].|null|Sterling Pub. Co.,|c2004.
Physical|Horizon|BOOK|2006|6|1|children of Nepal|null|null|null
Physical|Horizon|BOOK|2006|6|1|Black macho and the myth of the superwoman|null|null|null
Physical|Horizon|BOOK|2006|6|2|Hidden Boston Cape Cod including Cambridge Lexington Concord Provincetown Marthas vineyard and Nantucket|null|null|null
Physical|Horizon|BOOK|2006|6|1|Tolstoy on education|null|null|null
Physical|Horizon|SOUNDDISC|2006|6|1|Elizabeth original motion picture soundtrack|null|null|null
Physical|Horizon|SOUNDDISC|2006|6|2|Overtures [sound recording] / Gioacchino Rossini.|Rossini, Gioacchino, 1792-1868|Philips,|[1985?], p1980.
Physical|Horizon|BOOK|2006|6|1|Ted Hughes : the life of a poet / Elaine Feinstein.|Feinstein, Elaine|W.W. Norton,|2001.
Physical|Horizon|BOOK|2006|6|2|Genius denied : how to stop wasting our brightest young minds / Jan and Bob Davidson, with Laura Vanderkam.|Davidson, Jan|Simon & Schuster,|c2004.
Physical|Horizon|BOOK|2006|6|1|curse confronting the last unmentionable taboo menstruation|null|null|null
Physical|Horizon|SOUNDCASS|2006|6|1|Cast a road before me|null|null|null
Physical|Horizon|MUSIC|2006|6|1|40 French songs, [music] for voice and piano. [English translation by Edith Braun and Waldo Lyman] High.|Kagen, Sergius|International Music Co.|[c1952]
Physical|Horizon|SOUNDDISC|2006|6|1|South Pacific original orchestrations|null|null|null
Physical|Horizon|BOOK|2006|6|1|Pippin the Christmas pig / by Jean Little ; illustrated by Werner Zimmermann.|Little, Jean, 1932-|Scholastic Press,|2004.
Physical|Horizon|BOOK|2006|6|1|Sell your boat in 30 days! / Thomas Cook.|Cook, Thomas, 1952 January 20-|Sheridan House,|2004.
