010468125|% GARY L GELLERT|5291 GELLERT RD|GUILFORD|IN|47022-9162|0000|03|3|1800|201502|1|16|094000000|5|01|201612|0|0|02|0|12|0|0|0|A80|null
010470835|% SHANE MILLER|1507 PEBBLE DR|GREENSBORO|NC|27410-3825|0000|03|3|2000|199208|1|16|995000000|1|01|201512|0|0|02|0|12|0|0|0|null|null
010472527|% EVELYN T BOLDUC|8820 COLUMBIA 100 PKWY STE 400|COLUMBIA|MD|21045-2175|0000|03|3|1000|199310|1|04|039000000|2|01|201612|1|1|00|1|12|4763|7500|null|null|null
010477310|% TYLER LIBBY|200 COMMONWEALTH CT|CARY|NC|27511-2431|0000|03|3|1700|199408|1|15|602007000|1|01|201512|3|4|01|0|12|86072|421963|421963|null|null
010477639|% LINDA BLOCH|120 MONUMENT CIRCLE ATTN MARK SABIN|INDIANAPOLIS|IN|46204-4906|0000|09|3|1000|199308|2|00|264265000|2|01|201512|9|7|01|0|12|266499330|6993154|3622486|null|WEBSTER WAYNE R TTEE
010477749|null|1660 DUKE STREET|ALEXANDRIA|VA|22314-3473|1736|03|9|7000|196505|1|10|000000000|5|01|201606|6|4|01|0|06|4393349|496687|496687|null|PORTLAND VOA ELDERLY HOUSING
010482439|% CHAPTER SERVICE DEPT|1701 1ST AVE|ROCK ISLAND|IL|61201-8724|1519|08|9|1000|196105|1|00|211902602|5|01|201612|0|0|02|0|12|0|0|0|null|10532
010488045|% AFSA A&F|PO BOX 50|TEMPLE HILLS|MD|20757-0050|1758|19|9|1000|196511|2|00|907908000|5|01|null|0|0|02|0|12|null|null|null|null|0151 CHAPTER
010490759|% RANDI BAUN|2020 14TH ST N STE 710|ARLINGTON|VA|22201-2515|0000|03|3|1000|199510|1|15|123000000|1|01|201512|4|4|01|0|12|461486|238545|238545|M014|PARENTS AGAINST TIRED TRUCKERS
010492125|% F STEPHEN LARNED MD|401 N MICHIGAN AVE STE 1200|CHICAGO|IL|60611-4264|0000|03|3|2000|200004|1|16|000000000|1|01|201612|5|5|01|0|12|576285|524666|524666|H05|null
010494386|% DAVID P HOWE|PO BOX 108|TALL TIMBERS|MD|20690-0108|0000|03|3|1000|199510|1|15|994119000|1|01|201612|0|0|02|0|12|0|0|0|A80|null
010495814|% NANCY S LENHART|8223 BRECKSVILLE RD STE 100|BRECKSVILLE|OH|44141-1361|0000|03|3|1000|199506|1|03|350000000|1|01|201612|5|4|00|1|12|715094|100000|null|C30Z|null
010502619|% MARILYN ORSINI|PO BOX 3107|HICKORY|NC|28603-3107|0000|03|3|2000|199601|1|15|994149000|1|01|201612|0|0|02|0|12|0|0|0|B60|null
010511365|% H P ANO AND P NOCE|9 WOODSTORK WATCH CALLAWASSIE ISLND|OKATIE|SC|29909-0000|0000|03|3|1000|199707|1|04|602000000|2|01|201612|4|4|00|1|12|380260|211808|null|T22Z|null
010516987|% DAVE BERGESON|8735 W HIGGINS RD STE 300|CHICAGO|IL|60631-2738|9342|03|9|2000|198510|1|16|123000000|1|01|201512|0|0|02|0|12|0|0|0|null|APHON MAINE CHAPTER
010518008|% ANN WILLIS|151 PRESTWOOD LN|MOORESVILLE|NC|28117-7516|0000|03|3|1200|199812|1|15|995149000|1|01|201612|0|0|02|0|12|0|0|0|B99|EPI
010518429|% ALAN J PETHICK|PO BOX 32|BEAUFORT|SC|29901-0032|0000|03|3|1000|199902|1|04|000000000|1|01|201612|5|4|00|1|12|946237|160468|null|P20|null
010524258|% MIKE VAYDA|42 E LORAIN ST|OBERLIN|OH|44074-1128|0000|03|3|2000|199909|1|16|000000000|1|01|201606|2|1|02|0|06|18652|930|930|A610|null
010525386|null|PO BOX 12462-2462|GRAND FORKS|ND|58208-0000|0000|10|3|1000|201301|2|00|000000000|1|01|201612|0|0|02|0|12|0|0|0|Y42|NDI
010532058|null|PO BOX 578|WESTMONT|IL|60559-0578|0000|03|3|2000|200205|1|16|000000000|1|01|201512|4|4|01|0|12|179342|143674|128674|Q20|null
010539770|% CHANTAL DUKETTE|1238 ALGONQUIN RD|CROWNSVILLE|MD|21032-2100|0000|03|3|1000|200108|1|04|000000000|1|01|201612|6|2|00|1|12|4020165|11934|null|T12|null
010546460|% TAMI WHITFIELD|8515 GEORGIA AVENUE 4TH FLOOR|SILVER SPRING|MD|20910-3403|0000|03|3|2000|200201|1|16|000000000|1|01|201512|3|3|01|0|12|85459|59070|59070|B60|null
010547598|% SANDRA DUNHAM|3450 FOUNDERS RD|INDIANAPOLIS|IN|46268-1334|0406|07|9|1000|194105|2|00|000000000|5|01|null|0|0|02|0|07|null|null|null|null|MAINE
010547837|% MAINE ASSOCIATION - PBK SOCIETY|1606 NEW HAMPSHIRE AVE NW|WASHINGTON|DC|20009-2512|1130|03|9|2000|195106|1|16|059000000|5|01|201607|0|0|02|0|07|0|0|0|null|MAINE ASSOCIATION
010547918|null|825 QUEENS PARK DR|OWINGS MILLS|MD|21117-2251|0000|03|3|1000|200208|1|16|000000000|1|01|201506|4|6|01|0|06|286280|2372876|2372876|F70|null
010547931|% RONALD F PIPPEN|7100 WAYZATA BLVD SUITE 200|MINNEAPOLIS|MN|55426-1616|0000|03|3|1000|200206|1|04|000000000|1|01|201512|1|1|00|1|12|606|1|null|T22|null
010548049|% COLLEEN WALSH|1900 HAMILTON ST UNIT C11|PHILADELPHIA|PA|19130-4074|0000|03|3|1200|200302|1|04|000000000|1|01|201703|3|1|00|1|03|74427|8238|null|B82|null
010548389|% JENNIFER DONAHUE|3700 MONTEREY DR|ST LOUIS PARK|MN|55416-4902|0000|03|3|1000|200206|1|16|000000000|1|01|201512|2|3|01|0|12|13874|71213|71213|O50|null
010548529|% DAVID RECH|2561 CRESTLINE DR|WHITE BEAR LK|MN|55110-5604|0000|07|3|1000|200204|2|00|000000000|1|01|201512|0|0|02|0|12|0|0|0|N50|null
010548657|% FOUNDATION SOURCE|FOUNDATION SOURCE 501 SILVERSIDE RD|WILMINGTON|DE|19809-0000|0000|03|3|1000|200303|1|04|000000000|1|01|201612|6|6|00|1|12|1359209|1002879|null|T20|null
010548984|null|237 SLEEPY HOLLOW RD|PITTSBURGH|PA|15216-1713|1588|03|9|7000|196307|1|10|001000000|5|01|null|0|0|06|0|12|null|null|null|null|null
010549002|% MARILYN ANDERSON|140 DONALD DR|FAIRFIELD|OH|45014-3005|0000|03|3|1200|200206|1|11|000000000|1|01|201606|4|4|01|0|06|298267|231405|223294|B21|null
010549023|% HUGHES HUBBARD RESNICK|8100 BOONE BLVD STE 200E|VIENNA|VA|22182-2665|0000|06|3|2000|200210|2|00|000000000|1|01|201512|6|6|01|0|12|1856644|1423717|1423717|E03|null
010549309|% MARGARET GALLAGHER THOMPSON ESQ|COZEN OCONNOR 200 FOUR FALLS NO 400|WEST CONSHOHOCKEN|PA|19428-0000|0000|03|3|1000|200506|1|04|000000000|2|01|201512|6|6|00|1|12|3054847|1093365|null|T22|null
010549451|% JEFF VARNEY|932 OLD ECCLES RD|BECKLEY|WV|25801-9405|3158|03|9|1000|196701|1|15|321059000|1|01|201609|2|4|02|0|09|16089|104066|81072|N63|3480414 SOPHIA
010549978|% CARNAL BRADLEY PASTOR|5611 LANIER AVE|SUITLAND|MD|20746-6216|0000|03|3|1000|200207|1|10|000000000|1|01|201612|1|2|06|0|12|1|18490|18490|X20|null
010550223|% ALEXIS BROWN|12015 WILLIAM AND MARY CIR|WOODBRIDGE|VA|22192-1634|0000|03|3|1000|200501|1|16|000000000|1|01|201612|4|3|01|0|12|104194|68338|68338|S41|null
010550386|% DINO ROBINSON|PO BOX 1894|EVANSTON|IL|60204-1894|0000|03|3|2000|200206|1|15|000000000|1|01|201612|0|0|02|0|12|0|0|0|A23|null
010550458|% S BAGIATIS|316 RAILROAD ST|STOCKDALE|PA|15483-0000|0000|04|3|1000|201202|1|00|000000000|1|01|201312|5|4|01|0|12|678687|249857|249857|M24|null
010551398|% DAWNA HAUPT|PO BOX 75029|FORT THOMAS|KY|41075-0029|0000|03|3|1200|200203|1|16|000000000|1|01|201605|0|0|02|0|05|0|0|0|N60|null
010551546|% BOB BOULTER|26 W BOSCAWEN ST A-201 STE A201|WINCHESTER|VA|22601-4739|0000|03|3|1000|200206|1|15|000000000|1|01|201512|4|3|01|0|12|348349|65492|65492|L122|null
010551639|% PASTOR YVETTE W ROSS|1108 5TH ST NW|WASHINGTON|DC|20001-3606|0000|03|3|7000|200302|1|10|000000000|1|01|null|0|0|06|0|12|null|null|null|X21|null
010551686|% JOSEPH WALSH|11600 PARTRIDGE RUN LN|POTOMAC|MD|20854-1218|0000|03|3|1000|200205|1|04|000000000|1|01|201512|5|4|00|1|12|841731|163096|null|T90|null
010551710|% KHRISTINE BURZYNSKI|PO BOX 344|DOWNERS GROVE|IL|60515-0344|0000|03|3|2000|200206|1|16|000000000|1|01|201605|0|0|02|0|05|0|0|0|B82|null
010551722|null|24550 TERRITORIAL RD|ROGERS|MN|55374-9592|2273|03|9|7000|200209|1|10|000000000|1|01|null|0|0|06|0|12|null|null|null|X21|null
010551997|% JAMES PANETTA|1234 WRIGHTS LN|WEST CHESTER|PA|19380-4252|0000|03|3|1000|200206|1|16|000000000|1|01|201512|2|3|02|0|12|20240|43985|38733|T20|null
010552134|% SHARON SHEDLOV|820 40TH AVE NE|COLUMBIA HTS|MN|55421-2903|0000|03|3|1000|200205|1|15|000000000|1|01|201612|5|4|01|0|12|845653|241146|43819|B11|null
010552288|% COLUMBUS FOUNDATION|1234 E BROAD ST|COLUMBUS|OH|43205-1405|0000|03|3|1000|200207|1|17|000000000|1|01|201612|7|4|01|0|12|5874354|419742|419742|T20|null
010552493|% ELDER RONNIE L HARRIS|2499 D HIGHWAY 117 SOUTH|GOLDSBORO|NC|27530-0000|0000|03|3|1700|200402|1|10|000000000|1|01|null|0|0|06|0|12|null|null|null|X21|null
010552565|null|PO BOX 797|CROWNSVILLE|MD|21032-0797|1601|03|9|7000|196310|1|10|029002000|5|01|null|0|0|06|0|12|null|null|null|null|null
010552610|% LISA SCHWARTZ|PO BOX 12556|GREEN BAY|WI|54307-2556|0000|04|3|1000|201305|2|00|000000000|1|01|201508|4|4|01|0|08|211740|102273|102273|I72|null
010552691|% S BURNS|73 W MONROE ST|CHICAGO|IL|60603-4910|0000|03|3|1000|200203|1|15|000000000|1|01|201512|3|4|01|0|12|41486|359539|359539|A68|null
010552737|% DOUGLAS J HAYES|1 FELLOWSHIP RD|GLEN MILLS|PA|19342-2279|0000|03|3|7120|200208|1|15|000000000|1|01|null|0|0|13|0|08|null|null|null|P80|null
010552793|null|100 E EUCLID AVE STE 153|DES MOINES|IA|50313-4534|0000|03|3|1000|200208|1|15|000000000|1|01|201606|4|5|01|0|06|122029|608963|608963|P43|LATINAS UNITED FOR A NEW DAWN
010552914|null|3990 E US HWY 64 ALT|MURPHY|NC|28906-0000|0000|03|3|1000|200502|1|17|000000000|1|01|201606|1|0|02|0|06|1|0|0|E19|null
010552985|% JOSEPH M MCCULLOCH|PO BOX 11623|COLUMBIA|SC|29211-1623|0000|03|3|1200|200202|1|16|000000000|1|01|201612|0|0|02|0|12|0|0|0|I80|null
010553265|% REGINA J WOOTEN|602 LINDSEY ST STE 100|REIDSVILLE|NC|27320-3614|0000|03|3|7120|200309|1|10|000000000|1|01|null|0|0|06|0|11|null|null|null|X212|null
010553362|% ELLEN M LINTAL|770 AUGUSTA RD|EDGEFIELD|SC|29824-1573|8632|03|9|2000|199302|0|16|350000000|1|01|null|0|0|02|0|08|null|null|null|null|HIGHLAND LAKES CHAPTER TX
010553420|% BEVERLY QUARLES|PO BOX 530|EDGEFIELD|SC|29824-0530|8632|03|9|2000|199302|0|16|350000000|1|01|null|0|0|02|0|08|null|null|null|null|MID-CITIES THUNDER GOBBLERS TX
010553527|% REV SANDRA TRIPONEY|PO BOX 6384|GREENVILLE|SC|29606-6384|3054|03|9|7000|197702|1|10|001000000|5|01|null|0|0|06|0|12|null|null|null|null|1281
010553641|null|5 CENTURY DR STE 250|GREENVILLE|SC|29607-1572|2573|03|9|7100|197410|1|10|001919000|5|01|201512|6|6|06|0|12|4589115|1161989|1157625|null|null
010553856|% JACQUELINE PATRICIA SELLERS|PO BOX 212|HAMER|SC|29547-0212|0000|03|3|7000|201410|1|10|000000000|1|01|null|0|0|06|0|12|null|null|null|X21|null
010554223|% GREGORY A FORMEY|PO BOX 21685|COLUMBIA|SC|29221-1685|0000|03|3|7000|200501|1|10|000000000|1|01|null|0|0|06|0|12|null|null|null|X21|null
010554275|% ROBERT KRUMBINE|200 S TRYON ST STE 1600|CHARLOTTE|NC|28202-0064|0000|03|3|1200|200210|1|15|000000000|1|01|201606|6|6|01|0|06|1991350|1120602|1120602|A60|null
010554374|% PETER GALLOWAY|19101 PENINSULA CLUB DR|CORNELIUS|NC|28031-5123|0000|03|3|1000|200201|1|15|000000000|1|01|201612|4|4|01|0|12|142820|212622|98262|T31|null
010554421|null|6868 ROSECREST DR SE|CALEDONIA|MI|49316-9073|0000|03|3|2000|201704|1|15|000000000|1|01|201512|3|2|02|0|12|90907|20549|20549|B11|null
010554700|% BONNIE GOTTLIEB|3601 CONNECTICUT AVE NW APT 504|WASHINGTON|DC|20008-2465|0000|03|3|1200|200202|1|15|000000000|1|01|201612|4|4|01|0|12|122225|115054|115054|A80|null
010554843|% HOLLY HATFIELD|8004 SMYRNA PKWY|LOUISVILLE|KY|40228-1808|0000|03|3|1200|200204|1|15|000000000|1|01|201612|0|0|02|0|12|0|0|0|P80|null
010554985|% FREDERICK R BEST|873 W STAR ST|GREENVILLE|NC|27834-0845|0000|03|3|7000|200308|1|10|000000000|1|01|null|0|0|06|0|12|null|null|null|X20|null
010555559|% RICK VOLGARINO|PO BOX 1028|DUBUQUE|IA|52004-1028|0000|03|3|2700|200212|1|16|000000000|1|01|201606|6|6|01|0|06|2709498|1527663|1300183|X83|null
010555950|% REV LARRY DOUGHAN|605 10TH ST|GRUNDY CENTER|IA|50638-1247|8534|03|9|7000|197404|1|10|001000000|1|01|null|0|0|06|0|12|null|null|null|null|null
010556591|% VICTOR THOMPSON|PO BOX 1496|INDIAN TRAIL|NC|28079-1496|0000|03|3|7000|200501|1|10|000000000|1|01|201312|0|0|06|0|12|0|0|0|X21|null
010556625|% FRIEDMAN & HUEY ASSOC LLP|LOCAL|HOMEWOOD|IL|60430-0000|0000|03|3|1000|200202|1|04|000000000|1|01|201606|5|5|00|1|06|815461|534979|null|T22|null
010556920|% JEFF OLSON|1500 W WASHINGTON ST|WINTERSET|IA|50273-1750|0000|03|3|1000|200205|1|15|000000000|1|01|201512|0|0|02|0|12|0|0|0|O50|null
010557030|null|PO BOX 634|MILWAUKEE|WI|53201-0634|0000|03|3|1000|200202|1|04|000000000|1|01|201612|4|3|00|1|12|335389|42293|null|T21|LINDSAY JEAN M TTEE
010557037|null|PO BOX 282|WATERFORD|VA|20197-0282|0000|03|3|1000|200205|1|15|000000000|1|01|201512|3|4|01|0|12|72012|213378|161040|G20|null
010557108|% JUDITH A DAVIS|PO BOX 102|WILLIAMSVILLE|VA|24487-0102|0000|03|3|1000|200205|1|15|000000000|1|01|201612|5|3|01|0|12|674982|97164|97164|M24|null
010557144|% PRESIDENT|116 MAIN ST|AUGUSTA|KY|41002-1035|0000|03|3|1000|201407|1|16|000000000|1|01|201410|0|0|02|0|10|0|0|0|A40|null
010557195|% CLARE ARMBRUSTER|PO BOX 441|MAUMEE|OH|43537-0441|0000|03|3|1000|200203|1|15|000000000|1|01|201605|0|0|02|0|05|0|0|0|P80|null
010557303|% DENEEN DALE|18442 E TWOMBLY RD|ROCHELLE|IL|61068-9668|0000|03|3|1200|200508|1|16|000000000|1|01|201606|0|0|02|0|06|0|0|0|B94|null
010557352|%|151 PLUM CREEK RD|NORTH EAST|MD|21901-5346|0000|03|3|1000|200306|1|15|000000000|1|01|201612|5|4|01|0|12|886694|262178|262178|Q33|null
010557631|%MARTHA SANDERS|970 MOXLEY RD|LIBERTY|KY|42539-8908|0000|05|3|1000|200204|2|00|000000000|1|01|201612|0|0|02|0|12|0|0|0|K26|KY CLASSIC ALPACA SHOW
010557727|% JAMES L WINSTON|1201 CONNECTICUT AVE NW STE 200|WASHINGTON|DC|20036-2636|0000|03|3|2100|200205|1|15|000000000|1|01|201612|0|0|02|0|12|0|0|0|S40|null
010557881|% EDWARD B WALKER|1310 GRANDIN RD SW|ROANOKE|VA|24015-2316|0000|03|3|2000|200206|1|15|000000000|1|01|201512|6|5|01|0|12|1237976|843095|773094|A80|null
010558086|% DAVID WASSON|PO BOX 753|PORTAGE|IN|46368-0753|3914|03|9|7000|200211|0|10|000000000|1|01|201612|0|0|06|0|12|0|0|0|X20|MISSIONS UNLIMITED INTERNATIONAL
010558146|null|1412 FIR RD|PANAMA|IA|51562-6401|0928|03|9|1700|194603|1|10|031150120|5|01|null|0|0|13|0|07|null|null|null|null|2498 COURT ST MARIA GORETTI
010558182|% JOHN G SAHN|2724 W RESERVOIR BLVD|PEORIA|IL|61615-4137|0000|02|3|1000|200206|2|00|000000000|1|01|201603|9|8|01|0|03|62199087|29038460|530623|S47|null
010559171|% CYNTHIA L HOLSTEIN|901 WASHINGTON ST|PORTSMOUTH|OH|45662-3944|0000|03|3|1200|200205|1|15|000000000|1|01|201606|4|1|02|0|06|154859|5908|5908|F01|null
010559205|% REBECCA GLAMM|W72N383 CEDAR POINTE AVE|CEDARBURG|WI|53012-2243|0000|03|3|1000|201305|1|16|000000000|5|01|201512|0|0|02|0|12|0|0|0|F60|null
010559354|% RALPH GRAVES|900 16TH ST|GREENSBORO|NC|27405-4810|0000|03|3|7000|200212|1|10|000000000|1|01|null|0|0|06|0|12|null|null|null|X20|null
010559608|% MIKE HEDOW|4126 3RD ST|DETROIT|MI|48201-1612|0000|03|3|1000|200207|1|15|000000000|1|01|201512|6|6|01|0|12|1455236|2278845|2278161|A02|null
010559652|% PHILIP ASHBY ANDERSON|PO BOX 15042|RICHMOND|VA|23227-0442|0000|03|3|1000|200404|1|15|000000000|1|01|201606|0|0|02|0|06|0|0|0|A68|null
010560022|% DANA BURNS|N9565 TAMARACK RD|EAGLE|WI|53119-1917|0000|03|3|2000|200206|1|15|000000000|1|01|201612|0|0|02|0|12|0|0|0|D50|BURNS DENA
010560081|null|1500 MARKET ST-CENTRE SQUARE EAST|PHILADELPHIA|PA|19102-0000|0000|03|3|1200|200210|1|15|000000000|1|01|201606|7|8|01|0|06|6093143|10936820|10936820|E02|NATIONAL NURSING CENTERS CONSORTIUM
010560106|% LISA STROHL|PO BOX 291|NEW CUMBERLND|PA|17070-0291|0000|03|3|1200|200312|1|16|000000000|1|01|201605|3|3|01|0|05|38496|92543|29672|P40|KEYSTON MOTHERS OF MULTIPLES
010560112|% METR|5775 BARCLAY DR STE 4|ALEXANDRIA|VA|22315-5710|0000|03|3|2000|200901|1|15|000000000|1|01|201606|5|6|01|0|06|640433|3461208|3461208|A60|null
010560556|null|309 LINDEN ST|CINCINNATI|OH|45216-2316|2079|03|9|7200|197005|1|10|601030000|5|01|null|0|0|06|0|12|null|null|null|null|null
010560598|% AUTUMN H MCFANN|2201 LEXINGTON AVE|ASHLAND|KY|41101-2843|0000|03|3|1000|201410|1|16|000000000|1|01|201509|6|5|01|0|09|1430244|556447|556447|P33|null
010560980|% BARBARA ZIMMERMAN|PO BOX 33062|RALEIGH|NC|27636-3062|0000|03|3|1000|200206|1|16|000000000|1|01|201609|0|0|02|0|09|0|0|0|P80|null
010561393|null|1409 EAST BLVD|CHARLOTTE|NC|28203-5817|0000|03|3|1000|200203|1|04|000000000|1|01|201611|8|7|00|1|11|17120383|6616108|null|T22|null
010561554|% SCOTT ROSENOW|6515 TAYLOR TRACE LN|HAMILTON|OH|45011-7175|0000|03|3|1000|200207|1|15|000000000|1|01|201512|4|4|01|0|12|121897|442935|442935|P30|null
010561556|null|8382 SPRING SET LN|MECHANICSVLLE|VA|23116-1800|0000|03|3|1200|201203|1|16|000000000|5|01|201508|1|3|02|0|08|978|42455|28905|null|null
010561621|% RANDY FRANKEL|425 KURT DR|PITTSBURGH|PA|15243-1931|0000|03|3|1200|200411|1|16|000000000|1|01|201512|1|4|01|0|12|163|174120|174120|N63|null
010561825|% GLENN WHEELER|234 W VALLEY ST|ABINGDON|VA|24210-2751|0000|05|3|1000|200402|2|00|000000000|1|01|201612|4|4|01|0|12|278659|128966|128966|K26|null
010561836|% BROCK DAVIS|PO BOX 30475|WILMINGTON|DE|19805-7475|0000|03|3|1000|201603|1|15|000000000|1|01|null|0|0|02|0|12|null|null|null|A20|null
010561851|% BARNABAS B BATARSEH|6062 CHANNINGWAY BLVD|COLUMBUS|OH|43232-2901|1620|03|9|7000|196402|1|10|000000000|0|01|null|0|0|06|0|12|null|null|null|null|null
010562526|null|816 ELLIS RD|DURHAM|NC|27703-6019|0000|06|3|1000|200203|2|00|000000000|1|01|201612|3|3|01|0|12|46879|52582|52582|S41|null
010562533|% JAMES M LEE|PO BOX 6128|VIRGINIA BCH|VA|23456-0128|0000|03|3|7000|200202|1|10|000000000|1|01|null|0|0|06|0|12|null|null|null|X20|null
010562546|% SHELBY A MINICH|5450 SPRING RD|SHERMANS DALE|PA|17090-8608|0000|03|3|1000|200303|1|16|000000000|1|01|201612|6|5|01|0|12|2643259|703255|248322|M24|null
010562583|% MAXINE WILLIAMS|342 MAPLE AVE|BURLINGTON|NC|27215-5851|0000|03|3|7000|200612|1|10|000000000|1|01|null|0|0|06|0|12|null|null|null|X20|null
010562613|% JOHN SHIVNEN|PO BOX 9672|MCLEAN|VA|22102-0672|0000|04|3|1000|200205|2|00|000000000|1|01|201512|0|0|02|0|12|0|0|0|L50|null
010562689|% JAKKI SAWYER|PO BOX 161|WENDELL|NC|27591-0161|0000|03|3|2000|200202|1|16|000000000|1|01|201512|1|2|02|0|12|9608|23524|23524|N63|null
010562898|% WESLEY ROBERSON|3001 GOLD MINE RD|BROOKEVILLE|MD|20833-2619|0000|03|3|7000|200203|1|10|000000000|1|01|null|0|0|06|0|12|null|null|null|X21|null
010563040|% JIM FRY|422 SERVANTS HEART DR|RAMEY|PA|16671-0000|0000|03|3|1000|200306|1|16|000000000|1|01|201612|6|4|01|0|12|1083665|181345|178314|O55|FRY JAMES D
010563073|null|7607 MCKNIGHT RD|PITTSBURGH|PA|15237-3517|0000|03|3|1000|200207|1|16|000000000|1|01|201512|5|4|01|0|12|936709|244891|234892|P29|POWER SALLEY E TTEE
010563104|% DERRICK L MILES|2325 OSAGE AVE|LOUISVILLE|KY|40210-1113|0000|03|3|1200|201703|1|15|000000000|1|01|201606|0|0|02|0|06|0|0|0|S31|null
010563134|null|37895 ANN ARBOR RD|LIVONIA|MI|48150-4511|0000|02|3|1000|200303|2|00|000000000|1|01|201609|4|3|01|0|09|230706|46625|12651|S47|null
010563191|% K W KADAS|100 SOUTH 1ST STREET|MINNEAPOLIS|MN|55458-2800|0000|03|3|1200|200304|1|15|000000000|1|01|201609|1|4|01|0|09|8161|158499|158499|O50|null
010563196|% KEN FRANZMEIER & CO|PO BOX 113|HUGO|MN|55038-0113|0000|06|3|1000|200910|2|00|000000000|1|01|201612|0|0|02|0|12|0|0|0|S41|null
010563200|null|15542 PEACH WALKER DR|BOWIE|MD|20716-1412|0000|03|3|2000|201603|1|16|000000000|1|01|201612|0|0|02|0|12|0|0|0|B94|null
010564259|% MOHAMMAD T AKHOND|1050 17TH ST NW STE 800|WASHINGTON|DC|20036-5514|0000|03|3|1000|200211|1|15|000000000|1|01|201612|3|4|01|0|12|29549|443048|443048|X40|null
