1238146875498418180|2020-03-12 19:56:33|0|117|0|0|1|JamesMelville|null|Dr Anne Townsend|19652486|2009-01-28 15:58:59|null|null|44590|1739|1298|23907
1238146875498381310|2020-03-12 19:56:33|0|119|0|0|1|eluniversocom|null|Katty  Rohoden|52723268|2009-07-01 16:22:20|null|null|948|436|499|759
1238146875242377220|2020-03-12 19:56:33|0|2|0|0|1|realtormag|null|Washington REALTORS®|88771876|2009-11-09 23:54:06|null|null|2494|4678|1173|897
1238146875233947650|2020-03-12 19:56:33|0|48|0|0|1|SYC999|null|铁甲依然在|1176166327741906940|2019-09-23 19:08:25|null|null|296|128|810|931
1238146875162873860|2020-03-12 19:56:33|0|31|0|0|1|beppe_grillo|null|Maria Corti|2328646053|2014-02-06 20:59:19|null|null|36255|690|1988|89866
1238146875150274560|2020-03-12 19:56:33|0|406|0|0|1|PharmaFactz|null|Chima|125320050|2010-03-22 14:39:39|null|null|15385|567|545|161
1238146875129200640|2020-03-12 19:56:33|0|87|0|0|1|RadioSavana|null|Fabiorossi2637|1031270346895372290|2018-08-19 23:03:05|null|null|3064|85|145|4561
1238146875087360000|2020-03-12 19:56:33|0|452|0|0|1|RepPressley|null|Dominique Vanpée|1136522773|2013-01-31 11:27:07|null|null|446452|1696|2601|44687
1238146875020148740|2020-03-12 19:56:33|0|5490|0|0|1|SaraCarterDC|null|Lance Boil|906634330222579710|2017-09-10 00:44:03|null|null|13384|835|774|102476
1238146874969919490|2020-03-12 19:56:33|0|160|0|0|1|HLAurora63|null|Mr Fix it|1197507763|2013-02-19 16:54:25|null|null|13233|4413|4818|18393
1238146874902827010|2020-03-12 19:56:33|0|14|0|0|1|TomthunkitsMind|null|Helen🌊🌊🌊😋🌊🌊🌊🔥🔥|294830333|2011-05-08 00:15:50|null|null|116619|4829|5206|97943
1238146874865049600|2020-03-12 19:56:33|0|210|0|0|1|bayareabrrn|null|Gracie Collins|14940576|2008-05-29 06:31:01|null|null|1353|34|136|12
1238146874860847100|2020-03-12 19:56:33|0|11|0|0|1|Mr_BorisJohnson|null|emily👁|3434650216|2015-08-21 22:43:38|null|null|1163|231|283|7147
1238146874856681470|2020-03-12 19:56:33|0|260|0|0|1|Matt_VanDyke|null|Neda Maze|794140836|2012-08-31 18:56:12|null|null|71080|2528|2263|59901
1238146874814562300|2020-03-12 19:56:33|0|27|0|0|1|dograjournalist|null|DareToBeReal🇮🇳 🇮🇱|1029651264580202500|2018-08-15 11:49:26|null|null|11099|93|111|27101
1238146874772615170|2020-03-12 19:56:33|0|2|0|0|1|celebritykimdot|null|Football ⚽️|159781730|2010-06-26 12:37:17|null|null|109942|3012|6|5
1238146874768424960|2020-03-12 19:56:33|0|4|0|0|1|motorwars|null|Ma|3059990472|2015-03-03 17:21:22|null|null|252773|947|2547|282063
1238146874760146940|2020-03-12 19:56:33|0|0|0|0|0|null|null|Ron Bousso|1533915450|2013-06-20 16:36:00|null|null|5165|3346|453|7476
1238146874730786820|2020-03-12 19:56:33|0|5820|0|0|1|And89_3|null|Mari💙|1030426527727534080|2018-08-17 15:10:03|null|null|7383|208|256|22538
1238146874617532420|2020-03-12 19:56:33|0|826|0|0|1|Conflits_FR|null|lylidusud|303676233|2011-05-23 11:22:49|null|null|113360|1257|590|138957
1238146874600718340|2020-03-12 19:56:33|0|1|0|0|1|ryanfiredragon|null|Rʏᴀɴ|224426465|2010-12-09 02:04:54|null|null|4068|893|1031|7259
1238146874458230780|2020-03-12 19:56:33|0|145|0|0|1|PincheCaskey|null|Jorge 3|709054109333266430|2016-03-13 18:30:48|null|null|2745|27|245|5001
1238146874370031620|2020-03-12 19:56:33|0|1796|0|0|1|TexasTribune|null|Pat Fuller #AnyoneButTrump #VoteBlue|19088288|2009-01-17 00:15:51|null|null|844870|91621|71998|179169
1238146874302959620|2020-03-12 19:56:33|0|0|0|0|0|null|null|mario r. zampella|115708412|2010-02-19 18:47:41|null|null|126|2|57|31
1238146874277793790|2020-03-12 19:56:33|0|7879|0|0|1|DNPthree|null|beans inc.|1004113895727001600|2018-06-06 00:33:03|null|null|289|33|792|366
1238146874273660930|2020-03-12 19:56:33|0|1442|0|0|1|RVAwonk|null|VG|222217244|2010-12-02 21:56:07|null|null|409208|2776|3408|54918
1238146874202259460|2020-03-12 19:56:33|0|186|0|0|1|mir_ocall|null|Paul the tim|31474483|2009-04-15 21:20:11|null|null|54343|54844|2663|37442
1238146873967480830|2020-03-12 19:56:33|0|10|0|0|1|antoniopuesan|null|Frankie González P.|162267321|2010-07-03 07:39:19|null|null|95991|1021|2842|6509
1238146873925476350|2020-03-12 19:56:33|0|1|0|0|1|TrendSpider|null|Anwar Khan|1150007637083328510|2019-07-13 14:42:41|null|null|26|9|35|54
1238146873862631420|2020-03-12 19:56:33|0|3360|0|0|1|DrDenaGrayson|null|Travel foodie|561321983|2012-04-23 20:30:37|null|null|3456|771|2525|1610
1238146873858220030|2020-03-12 19:56:33|0|578|0|0|1|ANI|null|Peter Davidson 🌏|458328611|2012-01-08 14:48:35|null|null|128458|776|2849|3542
1238146873585737730|2020-03-12 19:56:32|0|0|0|0|0|null|null|😺🌊😾  Willow 😾🌊😺|872958773224235010|2017-06-09 02:29:25|null|null|77278|32782|31875|67082
1238146873485123580|2020-03-12 19:56:32|0|453|0|0|1|_SemaHernandez_|null|R.R|1796437008|2013-09-08 04:48:27|null|null|20429|258|854|2000
1238146873426411520|2020-03-12 19:56:32|0|35|0|0|1|irmaar|null|Susana Noemi Zunini|757688052630388740|2016-07-26 00:24:43|null|null|84170|471|420|64084
1238146873409626110|2020-03-12 19:56:32|0|45|0|0|1|BrandonBeckham_|null|P. L.|395491775|2011-10-21 22:01:11|null|null|252914|1882|3236|29179
1238146873384468480|2020-03-12 19:56:32|0|1017|0|0|1|norcoreano|null|Jose|212840380|2010-11-07 07:57:52|null|null|6198|280|391|1429
1238146873308798980|2020-03-12 19:56:32|0|2554|0|0|1|AnaCabrera|null|Trisha|3088579707|2015-03-12 13:36:08|null|null|18737|2927|4832|88665
1238146873124216830|2020-03-12 19:56:32|0|1442|0|0|1|RVAwonk|null|Diane RN 🌟🌟|146552379|2010-05-21 21:39:42|null|null|143262|907|1698|145504
1238146872986013700|2020-03-12 19:56:32|0|3|0|0|1|Libreriamo|null|Sabrina Bison|1288226106|2013-03-22 11:35:41|null|null|46568|637|1125|188
1238146872944013310|2020-03-12 19:56:32|0|0|0|0|0|null|null|Ale Rockdríguez|368415219|2011-09-05 19:10:08|null|null|8155|366|1833|5737
1238146872931487740|2020-03-12 19:56:32|0|283|0|0|1|catherinegaste|null|Jaguard2222|926783300630339580|2017-11-04 15:08:52|null|null|80164|1433|1522|152902
1238146872855887870|2020-03-12 19:56:32|0|22|0|0|1|DanteForesi|null|Carmela García|912310287696527360|2017-09-25 16:38:17|null|null|28387|112|1271|7826
1238146872692428800|2020-03-12 19:56:32|0|0|0|0|0|null|null|BuenosAiresSanz|1163190717944143870|2019-08-18 23:48:35|null|null|7265|214|628|950
1238146872688226300|2020-03-12 19:56:32|0|47|0|0|1|MinGobiernoEc|null|angel paca|727504546868645890|2016-05-03 17:26:15|null|null|43|1|60|42
1238146872633626620|2020-03-12 19:56:32|0|49|0|0|1|DrGJackBrown|null|Pkhpk|1102390566|2013-01-19 02:38:37|null|null|58481|517|122|150847
1238146872512053250|2020-03-12 19:56:32|0|0|0|0|0|null|null|Lisa Morales|576410257|2012-05-10 20:17:19|null|null|11218|1046|813|4941
1238146872503668740|2020-03-12 19:56:32|0|0|0|0|0|null|null|CeeJay Doyle|31032282|2009-04-14 05:23:08|null|null|6403|256|712|1923
1238146872478400510|2020-03-12 19:56:32|0|1147|0|0|1|elchiringuitotv|null|Edwin Ortiz|1193252061942571010|2019-11-09 22:40:53|null|null|55|4|233|934
1238146872096837630|2020-03-12 19:56:32|0|1|0|0|1|VladiMurtas|null|ⓐⓢⓣⓡⓘⓓ|444094538|2011-12-22 23:56:52|null|null|213808|2470|369|394683
1238146872033849340|2020-03-12 19:56:32|0|793|0|0|1|dw_espanol|null|HPM/♥|108288534|2010-01-25 15:19:24|null|null|22643|262|652|535
1238146871983575040|2020-03-12 19:56:32|0|59|0|0|1|FelixPortes|null|Rafael Gil|2591850408|2014-06-27 22:34:01|null|null|483235|12490|7797|138798
1238146871857733630|2020-03-12 19:56:32|0|27|0|0|1|Motinsitepegas|null|y|153978744|2010-06-10 04:57:12|null|null|87478|1012|211|12371
1238146871790616580|2020-03-12 19:56:32|0|6|0|0|1|Divulgameteo|null|Carmen Lopez|26245210|2009-03-24 16:21:09|null|null|9474|874|930|540
1238146871752658940|2020-03-12 19:56:32|0|236|0|0|1|BasedPoland|null|Granddaughter of 1776|2318386154|2014-01-30 08:27:17|null|null|28269|3414|4251|39091
1238146871744479230|2020-03-12 19:56:32|0|169|0|0|1|ChalecosAmarill|null|T 1|147921260|2010-05-25 14:30:42|null|null|66385|4481|4645|23
1238146871715082240|2020-03-12 19:56:32|0|452|0|0|1|RepPressley|null|Lil Foco💡|1301025164|2013-03-25 22:36:20|null|null|75697|273|496|32548
1238146871505240060|2020-03-12 19:56:32|0|1|0|0|1|ieEntertainment|null|The Indian Express|38647512|2009-05-08 14:29:15|null|null|654850|3343308|345|13
1238146871496974340|2020-03-12 19:56:32|0|4186|0|0|1|LindseyGrahamSC|null|Myra Sparks Pinson|3686105235|2015-09-17 16:41:07|null|null|7024|517|1011|11434
1238146871367020540|2020-03-12 19:56:32|0|0|0|0|0|null|null|Akın Şatıroglu|1122567416784015360|2019-04-28 21:25:03|null|null|89|62|218|212
1238146871291449340|2020-03-12 19:56:32|0|0|0|0|0|null|null|Katja van Nus|121751704|2010-03-10 15:31:04|null|null|41505|753|940|20782
1238146871270322180|2020-03-12 19:56:32|0|283|0|0|1|DavidCornDC|null|MARY HIRSCH|579934851|2012-05-14 15:56:24|null|null|19883|159|317|4223
1238146871203434500|2020-03-12 19:56:32|0|1|0|0|1|JuanaMargarita_|null|kirk|1535678172|2013-06-21 07:19:42|null|null|40523|183|142|15328
1238146871199227900|2020-03-12 19:56:32|0|1|0|0|1|Amandalavan1|null|Celia D 🇪🇺London voted to #Remain 💚|100479245|2009-12-30 13:55:52|null|null|75538|891|1259|100522
1238146871194943490|2020-03-12 19:56:32|0|0|0|0|0|null|null|redbellysg|1219987514422972420|2020-01-22 17:17:54|null|null|41|5|27|48
1238146871039754240|2020-03-12 19:56:32|0|0|0|0|0|null|null|José Valverde-Molina|1055305087|2013-01-02 16:53:11|null|null|14832|1047|846|9307
1238146871035658240|2020-03-12 19:56:32|0|0|0|0|0|null|null|Yakup Mert ÇİFTÇİ|895429756493213700|2017-08-10 02:41:05|null|null|1|2|15|20
1238146870876094460|2020-03-12 19:56:32|0|52|0|0|1|Reuters|null|たくみ|990787074|2012-12-05 14:02:56|null|null|5961|103|352|2879
1238146870859501570|2020-03-12 19:56:32|0|51|0|0|1|Poggi|null|Diego Dietz|145449707|2010-05-19 03:52:19|null|null|37768|211|249|528
1238146870800723970|2020-03-12 19:56:32|0|2|0|0|1|elcomerciodigit|null|MRA #oficialidá|3603590237|2015-09-10 03:15:18|null|null|1977|205|264|4700
1238146870750220290|2020-03-12 19:56:32|0|45|0|0|1|mcspocky|null|Eazy muthafuckin' E|1225214437394546690|2020-02-06 03:28:53|null|null|488|144|307|376
1238146870733459460|2020-03-12 19:56:32|0|2|0|0|1|celebritykimdot|null|Hello News|1048202462170177540|2018-10-05 16:25:16|null|null|157614|7893|4|0
1238146870729478140|2020-03-12 19:56:32|0|59|0|0|1|GerardoMorales|null|Guillermo Schütrumpf 🇦🇷|185685713|2010-09-01 18:55:02|null|null|8451|2278|2303|2657
1238146870691561470|2020-03-12 19:56:32|0|1657|0|0|1|MaggiePetrescu|null|Charlene|3885326054|2015-10-14 01:51:15|null|null|24604|835|531|50560
1238146870540632060|2020-03-12 19:56:32|0|2|0|0|1|TraditioMX|null|Jesús Cibrian Chavarría|128416216|2010-04-01 05:05:50|null|null|457|66|691|1326
1238146870444085250|2020-03-12 19:56:32|0|1|0|0|1|Samiyalatief|null|محمد مسرور‎|179710854|2010-08-18 02:23:32|null|null|10126|347|161|1978
1238146870427422720|2020-03-12 19:56:32|0|80|0|0|1|sopitas|null|Morningstar. ✨|217927877|2010-11-21 01:01:40|null|null|44512|1544|1074|14571
1238146870410653700|2020-03-12 19:56:32|0|3|0|0|1|aitormartinez91|null|🌱🌍 N Ι N A I N A|859963662|2012-10-03 19:34:39|null|null|7421|210|306|8767
1238146870389735420|2020-03-12 19:56:32|0|4|0|0|1|AmataSalvo|null|floppy|490567684|2012-02-12 19:48:54|null|null|2606|574|2307|9491
1238146870376972290|2020-03-12 19:56:32|0|39|0|0|1|krislc|null|靖😷 執返枝筆寫故|577759166|2012-05-12 08:23:49|null|null|3907|397|1126|4542
1238146870318452740|2020-03-12 19:56:32|0|10|0|0|1|oPoligrafos|null|lena|2277614564|2014-01-05 15:28:13|null|null|36409|1027|1072|40513
1238146870230335490|2020-03-12 19:56:32|0|0|0|0|0|null|null|Red Isle Productions|1108942246420766720|2019-03-22 07:03:29|null|null|811|176|565|1225
1238146870196789250|2020-03-12 19:56:32|0|40|0|0|1|jaimeberenguer|null|sopadeletras|418045954|2011-11-21 19:43:59|null|null|36846|349|656|18836
1238146870179815420|2020-03-12 19:56:32|0|2556|0|0|1|AnaCabrera|null|Anthony Grafitti|845097739406852100|2017-03-24 05:19:37|null|null|4313|727|1526|3550
1237562508115718140|2020-03-11 05:14:29|0|0|0|0|0|null|null|Sil|295998208|2011-05-10 04:10:04|null|null|5934|1701|1388|1982
1237562508036079620|2020-03-11 05:14:29|0|814|0|0|1|jenniferatntd|null|Michael|874486416|2012-10-12 02:10:22|null|null|35570|683|256|123291
1237562507683717120|2020-03-11 05:14:29|0|13|0|0|1|W7VOA|null|Señorita Rocío|16457364|2008-09-25 23:30:37|null|null|60938|1587|1482|93278
1237562507088158720|2020-03-11 05:14:29|0|90|0|0|1|rao_nava|null|Rajiv Pandit|915777720696614910|2017-10-05 06:16:37|null|null|1801|951|404|4734
1237562506534473730|2020-03-11 05:14:29|0|22|0|0|1|LaurenSivan|null|Marco-Antonio. H.|772011268769058820|2016-09-03 13:00:04|null|null|8407|87|892|30334
1237562505708240900|2020-03-11 05:14:28|0|9640|0|0|1|SpeakerPelosi|null|Ben Franklin the 2nd|811255809057456130|2016-12-20 20:03:52|null|null|22317|1171|1690|2483
1237562505448153090|2020-03-11 05:14:28|0|614|0|0|1|UNESCO|null|Arvind Kumar|125666440|2010-03-23 15:57:12|null|null|1641|33|36|117
1237562505427222530|2020-03-11 05:14:28|0|24|0|0|1|Hernandez_Ruth|null|Cruzin|263739226|2011-03-10 19:02:58|null|null|7196|119|631|1551
1237562504739303420|2020-03-11 05:14:28|0|0|0|0|0|null|null|AJRDale|2269936974|2013-12-31 07:57:15|null|null|4365|1038|1065|1742
1237562504730927100|2020-03-11 05:14:28|0|119|0|0|1|liderfiscal|null|Linfoterapias mayra|1146020742|2013-02-03 21:33:57|null|null|39780|1369|1856|71303
1237562504470867970|2020-03-11 05:14:28|0|15|0|0|1|naty_motyl|null|mariadelmonton|618650280|2012-06-26 03:29:19|null|null|260368|1219|1602|145943
1237562504370196480|2020-03-11 05:14:28|0|3212|0|0|1|JoshuaPotash|null|Sdubb|2201183218|2013-11-30 04:08:51|null|null|2370|60|655|10368
1237562504345051140|2020-03-11 05:14:28|0|13|0|0|1|jasonbaum|null|Tanja 🌊 🇺🇸 Biden/Harris 2020 🇺🇸 🌊 ☮ ⚖ 🌊|2925946914|2014-12-10 18:50:48|null|null|194983|4342|4375|196811
1237562504332500990|2020-03-11 05:14:28|0|108|0|0|1|desimasi2|null|Paul Mosqueira|127558951|2010-03-29 19:01:46|null|null|64564|1408|551|10267
1237562504311521280|2020-03-11 05:14:28|3|1|0|0|0|null|Guatemala|Flor Reyes|337887913|2011-07-18 21:55:54|null|null|78675|13586|2063|16912
1237562503145508860|2020-03-11 05:14:28|0|3211|0|0|1|Miedana|null|플로이🍃|141622339|2010-05-08 18:22:51|null|null|245065|344|374|2856
1237562502726049790|2020-03-11 05:14:28|0|488|0|0|1|DrDenaGrayson|null|Katie 🆘|1179177851377111040|2019-10-02 02:35:08|null|null|11265|618|925|13334
1237562502566653950|2020-03-11 05:14:28|0|29|0|0|1|erikbryn|null|Fabio Ghironi|3316108751|2015-06-10 01:41:04|null|null|28022|10992|1305|28773
1237562502294036480|2020-03-11 05:14:28|0|260|0|0|1|BeholdIsrael|null|🇺🇸PROUDPATRIOT🇺🇸|39301178|2009-05-11 20:55:11|null|null|112969|3460|4869|146414
1237562502205935620|2020-03-11 05:14:27|0|996|0|0|1|DrDenaGrayson|null|PERSISTERHOOD|777261662344667140|2016-09-18 00:43:15|null|null|169371|4365|4531|120442
1237562502050762750|2020-03-11 05:14:27|0|3212|0|0|1|JoshuaPotash|null|B.Elena|765683158218002430|2016-08-17 01:54:25|null|null|12964|93|389|28426
1237562501719396350|2020-03-11 05:14:27|0|89|0|0|1|ChrisLu44|null|cwsparker|63847953|2009-08-08 01:57:43|null|null|111431|771|92|23392
1237562501148979200|2020-03-11 05:14:27|0|0|0|0|0|null|null|National Right Wing Party|1015847316580859900|2018-07-08 09:37:28|null|null|5816|57|340|143
1237562500964446210|2020-03-11 05:14:27|0|74|0|0|1|eluniversocom|null|Paola Sánchez|1198670225727803390|2019-11-24 21:30:43|null|null|6313|477|986|1797
1237562500402393090|2020-03-11 05:14:27|0|1458|0|0|1|davealenn|null|kuki alderete|461531512|2012-01-12 00:18:08|null|null|9617|596|845|1294
1237562500062662660|2020-03-11 05:14:27|3|0|0|0|0|null|null|GimmeLatte|797507896254697470|2016-11-12 21:34:34|null|null|14298|250|950|2682
1237562499932680190|2020-03-11 05:14:27|0|241|0|0|1|C5N|null|maga|4010899792|2015-10-21 20:01:23|null|null|238418|5610|5102|184003
1237562499920048130|2020-03-11 05:14:27|0|3|0|0|1|Dybujito_Azul|null|Sol|626201106|2012-07-04 06:29:44|null|null|8877|90|67|9521
1237562499454492670|2020-03-11 05:14:27|1|0|0|0|0|null|null|Leah Caroline|704357490|2012-07-19 07:33:28|null|null|53|28|74|11
1237562499404161020|2020-03-11 05:14:27|0|250|0|0|1|TrinityResists|null|Debi Jackson|1101812641|2013-01-18 21:30:42|null|null|88327|549|1329|101418
1237562499282526210|2020-03-11 05:14:27|0|994|0|0|1|sanpadrepio|null|Patriota_py1811|282160909|2011-04-14 20:26:50|null|null|13002|299|525|6084
1237562499190280190|2020-03-11 05:14:27|0|148|0|0|1|EFEnoticias|null|Miguel F. Franco |269411330|2011-03-20 20:37:43|null|null|10823|174|184|1623
1237562499135725570|2020-03-11 05:14:27|0|1417|0|0|1|RVAwonk|null|Renee H ☕|756161688735518720|2016-07-21 19:19:30|null|null|67275|1039|636|469611
1237562498930200580|2020-03-11 05:14:27|0|42|0|0|1|ForosTelecinco|null|David 🇨🇺|1094621649922592770|2019-02-10 18:38:33|null|null|16413|7992|3125|20854
1237562498670145540|2020-03-11 05:14:27|0|18|0|0|1|dallasnews|null|Cassandra Jaramillo|35086898|2009-04-25 03:12:41|null|null|22446|6427|996|14383
1237562498573721600|2020-03-11 05:14:27|0|483|0|0|1|minhtngo|null|Darby Abbott|1012151705402789890|2018-06-28 04:52:26|null|null|10635|327|843|4926
1237562498351419390|2020-03-11 05:14:27|0|24651|0|0|1|MiltonWolfMD|null|Ruben|32170064|2009-04-17 00:55:50|null|null|11464|630|2347|3168
1237562497630007300|2020-03-11 05:14:26|0|20995|0|0|1|DrDenaGrayson|null|chaplinscourage|225301621|2010-12-11 09:14:06|null|null|74683|1847|3515|9716
1237562496782745600|2020-03-11 05:14:26|0|0|0|0|0|null|null|Jheck Plays|3643271714|2015-09-22 03:45:38|null|null|479|7|15|3
1237562496162000900|2020-03-11 05:14:26|0|2|0|0|1|iamcg83|null|Jenn Greene|933130818|2012-11-08 00:56:48|null|null|103547|13589|7614|88958
1237562495885180930|2020-03-11 05:14:26|0|3016|0|0|1|tedlieu|null|Rochelle Snyder|945905209|2012-11-13 16:34:51|null|null|15733|291|1095|38839
1237562495348256770|2020-03-11 05:14:26|1|1|0|0|0|null|null|Samuel J. Howard|17055595|2008-10-30 01:56:53|null|null|23842|1536|3110|81015
1237562494966575100|2020-03-11 05:14:26|0|7|0|0|1|desksante|null|makoto👩‍🦯infodemic|25927619|2009-03-23 03:40:03|null|null|85375|2366|1171|2222
1237562494962380800|2020-03-11 05:14:26|0|193|0|0|1|DrChristineMann|null|SherryLynn|19371104|2009-01-23 02:03:10|null|null|30761|917|988|96009
1237562493842509820|2020-03-11 05:14:25|0|18175|0|0|1|ibonpereztv|null|Núñez|818342539|2012-09-12 01:41:24|null|null|5995|192|210|1645
1237562493804761090|2020-03-11 05:14:25|0|1|0|0|1|MichaelPKrebs|null|DemLies⭐️⭐️⭐️|1038531103575994370|2018-09-08 23:54:44|null|null|7556|2479|2583|8242
1237562492873609220|2020-03-11 05:14:25|0|1307|0|0|1|mariesolamente|null|Roberto|938402941999964160|2017-12-06 16:41:10|null|null|17322|964|1805|17760
1237562492613578750|2020-03-11 05:14:25|0|504|0|0|1|ashokepandit|null|Christine Wood|1093703102929108990|2019-02-08 05:48:34|null|null|568|59|316|1757
1237562492466814980|2020-03-11 05:14:25|0|1216|0|0|1|indyfromspace|null|Lilianny Virguez|164925645|2010-07-10 06:22:14|null|null|1759|315|703|18021
1237562492198334460|2020-03-11 05:14:25|0|142|0|0|1|IngrahamAngle|null|Patriot Realtor@Darcyann|1216418877699239940|2020-01-12 20:57:30|null|null|3714|1085|1559|1797
1237562491573432320|2020-03-11 05:14:25|0|14|0|0|1|acardenasfx|null|Till@Nohe|708233148|2012-07-21 05:54:37|null|null|3460|227|1172|4850
1237562491036561410|2020-03-11 05:14:25|0|2241|0|0|1|Thairath_News|null|Jeongbyul ตามหาน้องดาว✨|2885260338|2014-10-31 17:06:58|null|null|53098|607|404|4611
1237562490130587650|2020-03-11 05:14:25|0|504|0|0|1|zfrmrza|null|M jamal u din|1151458187444391940|2019-07-17 14:46:39|null|null|1658|111|1353|3159
1237562489170092030|2020-03-11 05:14:24|0|113|0|0|1|AndyBiotech|null|Lisa Gibson|87851804|2009-11-06 04:51:50|null|null|2259|233|802|2932
1237562487848890370|2020-03-11 05:14:24|0|1|0|0|1|yerbputi|null|Austin Ash|1107201849164218370|2019-03-17 11:47:46|null|null|79|11|55|240
1237562487790174210|2020-03-11 05:14:24|0|1534|0|0|1|Complex|null|erykah badu’rag|341312888|2011-07-24 08:00:26|null|null|195189|1827|1073|12896
1237562487022608380|2020-03-11 05:14:24|0|1417|0|0|1|RVAwonk|null|EhZeus|1021283104596430850|2018-07-23 09:37:21|null|null|4053|45|238|29593
1237562486875803650|2020-03-11 05:14:24|73|33|0|0|0|null|null|Elcuara 🇵🇦🔥|85647259|2009-10-27 21:55:21|null|null|86526|94062|150|26742
1237562486812897280|2020-03-11 05:14:24|0|66|0|0|1|V2019N|null|FallingPegman 🚩|1126059799|2013-01-27 21:53:20|null|null|14674|524|2583|11665
1237562486330540030|2020-03-11 05:14:24|14|6|0|0|0|null|null|Sara Rubin|129671656|2010-04-05 05:18:18|null|null|6205|1742|1205|2252
1237562486238220290|2020-03-11 05:14:24|0|2045|0|0|1|RemiAdekoya1|null|"iSERVE 2050 |#LeadershipMatters #NwanyiBuIFE🔥#ABC"|1022592714871906300|2018-07-27 00:21:16|null|null|62903|3964|5000|52292
1237562485948874750|2020-03-11 05:14:24|0|15|0|0|1|midgets_levil|null|Ecky Imp 🇺🇸 🔜 💣 (Text Trump to 88022)|1001173159675072510|2018-05-28 21:47:36|null|null|61875|5155|5648|91922
1237562485898530820|2020-03-11 05:14:24|0|5|0|0|1|ChinaDaily|null|marcilyn flannery|879497098600873980|2017-06-27 03:30:23|null|null|70236|562|1252|80920
1237562485806223360|2020-03-11 05:14:24|0|70|0|0|1|PabloOliveraDaS|null|Pato Negro|4872684603|2016-02-03 00:22:53|null|null|27661|144|277|42486
1237562485206437890|2020-03-11 05:14:23|0|258|0|0|1|moonkittynet|null|Fulanita 🇩🇴|146074024|2010-05-20 17:50:25|null|null|44518|1639|2473|17981
1237562484648624130|2020-03-11 05:14:23|0|26|0|0|1|Power106LA|null|Mark West|54380450|2009-07-07 02:57:13|null|null|18643|565|358|1535
1237562484317253630|2020-03-11 05:14:23|0|4243|0|0|1|sfpelosi|null|Dian living a simple life        -original Lady Di|766091830563835900|2016-08-18 04:58:20|null|null|287444|7191|7897|222836
1237562484317249540|2020-03-11 05:14:23|0|0|0|0|0|null|null|T. Muguwe, MD|463395142|2012-01-14 04:07:41|null|null|4105|229|705|11587
1237562483100905470|2020-03-11 05:14:23|0|0|0|0|0|null|null|👑Don💜✈|995996497253675010|2018-05-14 14:57:24|null|null|2413|69|824|1618
